,theta,phi,dtheta,dphi,position_x,position_y,position_z,timestep
1201,1.0,1.0,1.0,1.0,-0.456996,-0.027923,-0.465109,16.141667
1202,1.0,1.0,1.0,1.0,-0.453724,-0.027948,-0.46829999999999994,16.15
1203,1.0,1.0,1.0,1.0,-0.450001,-0.027982,-0.471753,16.158333
1204,1.0,1.0,1.0,1.0,-0.445843,-0.027878,-0.47561200000000003,16.166667
1205,1.0,1.0,1.0,1.0,-0.441359,-0.027797,-0.479641,16.175
1206,1.0,1.0,1.0,1.0,-0.43647,-0.027665,-0.483847,16.183333
1207,1.0,1.0,1.0,1.0,-0.43128,-0.02771,-0.488506,16.191667
1208,1.0,1.0,1.0,1.0,-0.425537,-0.027382000000000004,-0.49317500000000003,16.2
1209,1.0,1.0,1.0,1.0,-0.419528,-0.027266,-0.498274,16.208333
1210,1.0,1.0,1.0,1.0,-0.413101,-0.027245,-0.5035780000000001,16.216667
1211,1.0,1.0,1.0,1.0,-0.406212,-0.026886999999999998,-0.508943,16.225
1212,1.0,1.0,1.0,1.0,-0.398872,-0.026602,-0.5144709999999999,16.233333
1213,1.0,1.0,1.0,1.0,-0.391218,-0.026378,-0.520268,16.241667
1214,1.0,1.0,1.0,1.0,-0.383066,-0.026066,-0.5260259999999999,16.25
1215,1.0,1.0,1.0,1.0,-0.374493,-0.025647000000000003,-0.5319759999999999,16.258333
1216,1.0,1.0,1.0,1.0,-0.365538,-0.025224,-0.538011,16.266667
1217,1.0,1.0,1.0,1.0,-0.356209,-0.024853,-0.544047,16.275
1218,1.0,1.0,1.0,1.0,-0.346423,-0.024377999999999997,-0.550137,16.283333
1219,1.0,1.0,1.0,1.0,-0.336051,-0.023779,-0.5561659999999999,16.291667
1220,1.0,1.0,1.0,1.0,-0.32548,-0.023389,-0.5622389999999999,16.3
1221,1.0,1.0,1.0,1.0,-0.314454,-0.022712000000000003,-0.5682510000000001,16.308333
1222,1.0,1.0,1.0,1.0,-0.303038,-0.021444,-0.573448,16.316667
1223,1.0,1.0,1.0,1.0,-0.29113,-0.020732999999999998,-0.5792809999999999,16.325
1224,1.0,1.0,1.0,1.0,-0.278933,-0.020919,-0.585853,16.333333
1225,1.0,1.0,1.0,1.0,-0.266434,-0.019563,-0.5907720000000001,16.341667
1226,1.0,1.0,1.0,1.0,-0.25337,-0.018609,-0.5959500000000001,16.35
1227,1.0,1.0,1.0,1.0,-0.239876,-0.017879,-0.601062,16.358333
1228,1.0,1.0,1.0,1.0,-0.226417,-0.017256,-0.606401,16.366667
1229,1.0,1.0,1.0,1.0,-0.212306,-0.016229,-0.6110650000000002,16.375
1230,1.0,1.0,1.0,1.0,-0.197978,-0.015369999999999998,-0.6155839999999999,16.383333
1231,1.0,1.0,1.0,1.0,-0.183486,-0.014663,-0.619785,16.391667
1232,1.0,1.0,1.0,1.0,-0.168396,-0.013588000000000001,-0.623632,16.4
1233,1.0,1.0,1.0,1.0,-0.153357,-0.012646,-0.6272849999999999,16.408333
1234,1.0,1.0,1.0,1.0,-0.137938,-0.011656999999999999,-0.6304609999999999,16.416667
1235,1.0,1.0,1.0,1.0,-0.122404,-0.010612000000000002,-0.633422,16.425
1236,1.0,1.0,1.0,1.0,-0.106752,-0.009616000000000001,-0.6360520000000001,16.433333
1237,1.0,1.0,1.0,1.0,-0.090705,-0.008431000000000001,-0.638056,16.441667
1238,1.0,1.0,1.0,1.0,-0.074751,-0.007384999999999999,-0.639901,16.45
1239,1.0,1.0,1.0,1.0,-0.058726,-0.0063560000000000005,-0.6413769999999999,16.458333
1240,1.0,1.0,1.0,1.0,-0.042573,-0.005193,-0.6423589999999999,16.466667
1241,1.0,1.0,1.0,1.0,-0.026322,-0.004135,-0.6429099999999999,16.475
1242,1.0,1.0,1.0,1.0,-0.009987,-0.0029309999999999996,-0.642992,16.483333
1243,1.0,1.0,1.0,1.0,0.00612,-0.0017720000000000027,-0.642895,16.491667
1244,1.0,1.0,1.0,1.0,0.022961,-0.0008560000000000026,-0.642879,16.5
1245,1.0,1.0,1.0,1.0,0.038456,0.0003970000000000015,-0.6412229999999999,16.508333
1246,1.0,1.0,1.0,1.0,0.054525,0.0017210000000000003,-0.639933,16.516667
1247,1.0,1.0,1.0,1.0,0.070507,0.002864000000000002,-0.637945,16.525
1248,1.0,1.0,1.0,1.0,0.086843,0.003703999999999999,-0.636376,16.533333
1249,1.0,1.0,1.0,1.0,0.102279,0.004735,-0.634083,16.541667
1250,1.0,1.0,1.0,1.0,0.117262,0.006422999999999998,-0.6304519999999999,16.55
1251,1.0,1.0,1.0,1.0,0.132908,0.007042,-0.627744,16.558333
1252,1.0,1.0,1.0,1.0,0.147921,0.008348999999999999,-0.6242779999999999,16.566667
1253,1.0,1.0,1.0,1.0,0.162476,0.009292000000000002,-0.6203889999999999,16.575
1254,1.0,1.0,1.0,1.0,0.176999,0.010605,-0.616228,16.583333
1255,1.0,1.0,1.0,1.0,0.191005,0.011587999999999998,-0.611901,16.591667
1256,1.0,1.0,1.0,1.0,0.204889,0.012813999999999999,-0.607099,16.6
1257,1.0,1.0,1.0,1.0,0.218292,0.013718999999999995,-0.602275,16.608333
1258,1.0,1.0,1.0,1.0,0.231433,0.015033000000000001,-0.5970360000000001,16.616667
1259,1.0,1.0,1.0,1.0,0.244236,0.015953,-0.5915900000000001,16.625
1260,1.0,1.0,1.0,1.0,0.256354,0.016901000000000003,-0.5863729999999999,16.633333
1261,1.0,1.0,1.0,1.0,0.268798,0.01768,-0.5801559999999999,16.641667
1262,1.0,1.0,1.0,1.0,0.28045,0.018879999999999997,-0.574611,16.65
1263,1.0,1.0,1.0,1.0,0.291842,0.020040999999999996,-0.568565,16.658333
1264,1.0,1.0,1.0,1.0,0.302491,0.021133,-0.562586,16.666667
1265,1.0,1.0,1.0,1.0,0.312927,0.021915999999999998,-0.5566669999999999,16.675
1266,1.0,1.0,1.0,1.0,0.322918,0.022617,-0.5510089999999999,16.683333
1267,1.0,1.0,1.0,1.0,0.332388,0.023496,-0.5448749999999999,16.691667
1268,1.0,1.0,1.0,1.0,0.341532,0.024366000000000002,-0.5392119999999999,16.7
1269,1.0,1.0,1.0,1.0,0.350424,0.025553999999999997,-0.533314,16.708333
1270,1.0,1.0,1.0,1.0,0.358703,0.026343,-0.527272,16.716667
1271,1.0,1.0,1.0,1.0,0.366394,0.027003,-0.5219289999999999,16.725
1272,1.0,1.0,1.0,1.0,0.374046,0.027833,-0.516042,16.733333
1273,1.0,1.0,1.0,1.0,0.381065,0.0288,-0.5106599999999999,16.741667
1274,1.0,1.0,1.0,1.0,0.387641,0.029341,-0.505606,16.75
1275,1.0,1.0,1.0,1.0,0.394031,0.030387,-0.5003820000000001,16.758333
1276,1.0,1.0,1.0,1.0,0.399759,0.030574,-0.49575400000000003,16.766667
1277,1.0,1.0,1.0,1.0,0.405302,0.031879000000000005,-0.49071599999999993,16.775
1278,1.0,1.0,1.0,1.0,0.410139,0.032029,-0.48680900000000005,16.783333
1279,1.0,1.0,1.0,1.0,0.414652,0.03239,-0.4827370000000001,16.791667
1280,1.0,1.0,1.0,1.0,0.419306,0.033718,-0.47836900000000004,16.8
1281,1.0,1.0,1.0,1.0,0.422992,0.033831,-0.47503700000000004,16.808333
1282,1.0,1.0,1.0,1.0,0.426378,0.034317,-0.471838,16.816667
1283,1.0,1.0,1.0,1.0,0.429585,0.035061999999999996,-0.46876399999999996,16.825
1284,1.0,1.0,1.0,1.0,0.432365,0.035735,-0.466245,16.833333
1285,1.0,1.0,1.0,1.0,0.43475,0.03596,-0.46384099999999995,16.841667
1286,1.0,1.0,1.0,1.0,0.436706,0.036285,-0.4618070000000001,16.85
1287,1.0,1.0,1.0,1.0,0.438226,0.036424,-0.46037099999999986,16.858333
1288,1.0,1.0,1.0,1.0,0.439685,0.036938,-0.45877,16.866667
1289,1.0,1.0,1.0,1.0,0.440444,0.036946999999999994,-0.45832300000000004,16.875
1290,1.0,1.0,1.0,1.0,0.441119,0.037513000000000005,-0.457515,16.883333
1291,1.0,1.0,1.0,1.0,0.441537,0.03809800000000001,-0.45710700000000015,16.891667
1292,1.0,1.0,1.0,1.0,0.441324,0.03833400000000001,-0.45721600000000007,16.9
1293,1.0,1.0,1.0,1.0,0.440841,0.0387,-0.4574539999999999,16.908333
1294,1.0,1.0,1.0,1.0,0.440102,0.038908,-0.4581130000000001,16.916667
1295,1.0,1.0,1.0,1.0,0.438821,0.038854,-0.459522,16.925
1296,1.0,1.0,1.0,1.0,0.437341,0.03910999999999999,-0.46092299999999986,16.933333
1297,1.0,1.0,1.0,1.0,0.435554,0.039405,-0.462658,16.941667
1298,1.0,1.0,1.0,1.0,0.433339,0.03924699999999999,-0.4648779999999999,16.95
1299,1.0,1.0,1.0,1.0,0.430679,0.03937399999999999,-0.4672559999999999,16.958333
1300,1.0,1.0,1.0,1.0,0.427629,0.03945800000000001,-0.47015300000000004,16.966667
1301,1.0,1.0,1.0,1.0,0.424276,0.039502,-0.47339699999999996,16.975
1302,1.0,1.0,1.0,1.0,0.420489,0.03914599999999999,-0.4768490000000001,16.983333
1303,1.0,1.0,1.0,1.0,0.416358,0.039016999999999996,-0.48063,16.991667
1304,1.0,1.0,1.0,1.0,0.411895,0.039158,-0.4845689999999999,17.0
1305,1.0,1.0,1.0,1.0,0.407022,0.039133,-0.48871700000000007,17.008333
1306,1.0,1.0,1.0,1.0,0.401628,0.038736999999999994,-0.49331899999999984,17.016667
1307,1.0,1.0,1.0,1.0,0.396102,0.03860100000000001,-0.4978030000000001,17.025
