Frame,Time,Top_X,Top_Y,Top_Z,Pendulum_X,Pendulum_Y,Pendulum_Z
1218,10.15,-0.003955,1.021249,0.024754,-0.475701,0.572758,-0.029662
1219,10.158333,-0.003955,1.021271,0.024753,-0.490166,0.588037,-0.03148
1220,10.166667,-0.004014,1.021302,0.024668,-0.503731,0.603576,-0.033364
1221,10.175,-0.003968,1.021395,0.02472,-0.516399,0.619288,-0.035325
1222,10.183333,-0.003932,1.021424,0.024709,-0.52808,0.634546,-0.036905
1223,10.191667,-0.003951,1.021459,0.024624,-0.539229,0.649877,-0.038495
1224,10.2,-0.003901,1.021477,0.024606,-0.549262,0.664667,-0.03972
1225,10.208333,-0.003706,1.021493,0.024664,-0.558727,0.679641,-0.041087
1226,10.216667,-0.003656,1.02152,0.024654,-0.567405,0.69437,-0.0422
1227,10.225,-0.00351,1.02156,0.024662,-0.575632,0.708902,-0.043229
1228,10.233333,-0.003511,1.021568,0.024711,-0.583138,0.722616,-0.044047
1229,10.241667,-0.003499,1.021581,0.024711,-0.589997,0.736495,-0.04492
1230,10.25,-0.003383,1.021608,0.024724,-0.597535,0.750359,-0.044839
1231,10.258333,-0.003532,1.0217,0.024662,-0.602677,0.762605,-0.045971
1232,10.266667,-0.003459,1.021709,0.024742,-0.608047,0.775009,-0.046855
1233,10.275,-0.003515,1.021729,0.024663,-0.613061,0.787633,-0.047454
1234,10.283333,-0.003471,1.021703,0.02463,-0.617746,0.798983,-0.047659
1235,10.291667,-0.003454,1.021718,0.024627,-0.620981,0.808859,-0.048862
1236,10.3,-0.003351,1.021715,0.024687,-0.624268,0.819245,-0.049594
1237,10.308333,-0.003317,1.021732,0.024683,-0.627063,0.82901,-0.050088
1238,10.316667,-0.003283,1.021746,0.024674,-0.629698,0.838104,-0.050659
1239,10.325,-0.003301,1.021758,0.024588,-0.631958,0.846646,-0.051139
1240,10.333333,-0.003192,1.02176,0.024652,-0.633803,0.854584,-0.051515
1241,10.341667,-0.003024,1.021744,0.024595,-0.635432,0.861786,-0.051859
1242,10.35,-0.002988,1.021743,0.024585,-0.636869,0.868601,-0.052238
1243,10.358333,-0.002967,1.021769,0.024539,-0.637878,0.874538,-0.052391
1244,10.366667,-0.002927,1.021766,0.024584,-0.638919,0.879922,-0.052614
1245,10.375,-0.002923,1.021771,0.024587,-0.639646,0.884647,-0.052748
1246,10.383333,-0.002916,1.021761,0.024579,-0.640346,0.888761,-0.052959
1247,10.391667,-0.002946,1.021778,0.024535,-0.64072,0.892175,-0.053012
1248,10.4,-0.002932,1.021762,0.024578,-0.64106,0.89493,-0.053057
1249,10.408333,-0.002856,1.02179,0.024646,-0.641157,0.897039,-0.053051
1250,10.416667,-0.002943,1.021765,0.024576,-0.641299,0.898467,-0.053141
1251,10.425,-0.002944,1.021765,0.024627,-0.641229,0.899388,-0.053197
1252,10.433333,-0.00295,1.021778,0.024529,-0.641083,0.899479,-0.053188
1253,10.441667,-0.002977,1.021715,0.024525,-0.640656,0.898841,-0.053067
1254,10.45,-0.002922,1.021768,0.024574,-0.640265,0.897683,-0.05303
1255,10.458333,-0.00292,1.02178,0.024522,-0.639699,0.895833,-0.052987
1256,10.466667,-0.002898,1.021781,0.024523,-0.639106,0.893205,-0.052869
1257,10.475,-0.002901,1.021805,0.024475,-0.638346,0.889888,-0.052757
1258,10.483333,-0.002881,1.021786,0.024515,-0.63755,0.885904,-0.052649
1259,10.491667,-0.002884,1.021794,0.024515,-0.636483,0.881209,-0.052466
1260,10.5,-0.002884,1.021787,0.024516,-0.635445,0.875717,-0.052324
1261,10.508333,-0.0029,1.021783,0.02452,-0.634119,0.869491,-0.052008
1262,10.516667,-0.00292,1.021766,0.02457,-0.632859,0.862622,-0.051903
1263,10.525,-0.002954,1.021761,0.024581,-0.631525,0.855399,-0.051883
1264,10.533333,-0.003073,1.021732,0.024595,-0.629893,0.84705,-0.051609
1265,10.541667,-0.003159,1.02184,0.024656,-0.627686,0.837886,-0.051304
1266,10.55,-0.003325,1.021782,0.024537,-0.625089,0.827447,-0.050937
1267,10.558333,-0.003392,1.021759,0.024605,-0.622149,0.816815,-0.050622
1268,10.566667,-0.003516,1.021764,0.024645,-0.618913,0.805793,-0.050107
1269,10.575,-0.003667,1.02171,0.024618,-0.616178,0.796124,-0.049228
1270,10.583333,-0.003729,1.021692,0.024623,-0.610855,0.78294,-0.048919
1271,10.591667,-0.003833,1.02165,0.024565,-0.604856,0.769834,-0.048982
1272,10.6,-0.00373,1.021683,0.024628,-0.599209,0.75733,-0.048265
1273,10.608333,-0.003604,1.021746,0.024666,-0.593187,0.744633,-0.04754
1274,10.616667,-0.003552,1.021738,0.024655,-0.586822,0.731578,-0.04658
1275,10.625,-0.003521,1.021735,0.024647,-0.579909,0.718536,-0.045569
1276,10.633333,-0.003549,1.021711,0.024653,-0.572429,0.704925,-0.044196
1277,10.641667,-0.003689,1.021634,0.024623,-0.564437,0.691101,-0.042811
1278,10.65,-0.003816,1.021565,0.024561,-0.555814,0.67654,-0.041334
1279,10.658333,-0.003858,1.02153,0.024567,-0.546301,0.661719,-0.039971
1280,10.666667,-0.003863,1.021508,0.024582,-0.535888,0.646654,-0.038645
1281,10.675,-0.003855,1.021491,0.024586,-0.5243,0.631116,-0.037192
1282,10.683333,-0.003732,1.021444,0.024687,-0.51211,0.615337,-0.035927
1283,10.691667,-0.003835,1.021471,0.024696,-0.498856,0.599457,-0.034434
1284,10.7,-0.004002,1.021434,0.024649,-0.484856,0.58367,-0.032826
1285,10.708333,-0.00411,1.021354,0.024656,-0.468595,0.565796,-0.030297
1286,10.716667,-0.004259,1.021321,0.024604,-0.455918,0.553806,-0.028215
1287,10.725,-0.00423,1.021281,0.024681,-0.438309,0.537862,-0.027283
1288,10.733333,-0.004246,1.021199,0.024628,-0.421093,0.522767,-0.024547
1289,10.741667,-0.004079,1.021174,0.024772,-0.403526,0.508858,-0.022105
1290,10.75,-0.003957,1.021122,0.02478,-0.386341,0.496506,-0.018988
1291,10.758333,-0.003757,1.021038,0.024904,-0.366967,0.483335,-0.016347
1292,10.766667,-0.003755,1.021044,0.024846,-0.346721,0.470783,-0.014015
1293,10.775,-0.003669,1.020993,0.024911,-0.325449,0.45798,-0.011346
1294,10.783333,-0.003645,1.020945,0.024905,-0.303346,0.446105,-0.008857
1295,10.791667,-0.0036,1.020818,0.024891,-0.281715,0.437283,-0.005868
1296,10.8,-0.00355,1.02076,0.024933,-0.256085,0.424184,-0.004346
1297,10.808333,-0.00347,1.020707,0.024961,-0.233475,0.417099,0.000098
1298,10.816667,-0.003362,1.020745,0.025029,-0.210089,0.409467,0.003481
1299,10.825,-0.003299,1.020712,0.02507,-0.185589,0.402415,0.006871
1300,10.833333,-0.003294,1.020684,0.025073,-0.160308,0.395927,0.010303
1301,10.841667,-0.003244,1.02061,0.025097,-0.135144,0.390651,0.013664
1302,10.85,-0.003248,1.020589,0.025093,-0.109102,0.38622,0.016966
1303,10.858333,-0.003227,1.020569,0.025096,-0.081872,0.381215,0.020354
1304,10.866667,-0.003163,1.02056,0.025084,-0.053922,0.376956,0.020393
1305,10.875,-0.002999,1.020609,0.025128,-0.028727,0.378691,0.02638
1306,10.883333,-0.002798,1.020644,0.025185,0.000695,0.37491,0.026797
1307,10.891667,-0.00259,1.020642,0.025191,0.027138,0.373417,0.032162
1308,10.9,-0.002464,1.020609,0.025147,0.05411,0.378282,0.033362
1309,10.908333,-0.002383,1.020612,0.025126,0.077837,0.383685,0.040145
1310,10.916667,-0.0023,1.020618,0.025114,0.104446,0.383548,0.0418
1311,10.925,-0.002223,1.020636,0.025101,0.127102,0.39514,0.046844
1312,10.933333,-0.002134,1.020724,0.025059,0.15419,0.399668,0.050034
1313,10.941667,-0.002074,1.020748,0.025043,0.178894,0.406746,0.052873
1314,10.95,-0.002036,1.02077,0.02504,0.203291,0.414441,0.055687
1315,10.958333,-0.002027,1.020773,0.025023,0.228624,0.422337,0.057367
1316,10.966667,-0.002021,1.020786,0.025016,0.251378,0.432084,0.060232
1317,10.975,-0.002009,1.020818,0.025012,0.273407,0.442994,0.063534
1318,10.983333,-0.00197,1.020857,0.025009,0.295545,0.455207,0.065851
1319,10.991667,-0.001928,1.020895,0.025003,0.316362,0.467328,0.068599
1320,11,-0.001867,1.020917,0.024983,0.336524,0.479936,0.071167
1321,11.008333,-0.00181,1.020933,0.024964,0.355766,0.493091,0.073662
1322,11.016667,-0.001654,1.021014,0.024947,0.374275,0.5069,0.07582
1323,11.025,-0.001585,1.021051,0.024935,0.391983,0.520692,0.077877
1324,11.033333,-0.001409,1.021218,0.024967,0.409024,0.535489,0.079925
1325,11.041667,-0.001346,1.021266,0.024957,0.425223,0.549919,0.081674
1326,11.05,-0.001323,1.021314,0.024903,0.440538,0.564898,0.083704
1327,11.058333,-0.001215,1.021349,0.024964,0.455138,0.580063,0.085236
1328,11.066667,-0.001193,1.021377,0.02496,0.468619,0.594897,0.086862
1329,11.075,-0.001206,1.02144,0.024919,0.481386,0.610122,0.088659
1330,11.083333,-0.001215,1.021477,0.024854,0.493293,0.625242,0.089944
1331,11.091667,-0.001249,1.021498,0.024906,0.504017,0.640039,0.091176
1332,11.1,-0.001409,1.021546,0.024767,0.514353,0.655113,0.092565
1333,11.108333,-0.001451,1.02156,0.024771,0.523302,0.668584,0.092831
1334,11.116667,-0.001474,1.021588,0.024775,0.532708,0.683859,0.094884
1335,11.125,-0.001489,1.021605,0.02477,0.540917,0.697698,0.095644
1336,11.133333,-0.001489,1.021627,0.024767,0.548635,0.711705,0.096686
1337,11.141667,-0.001498,1.021641,0.024761,0.555537,0.72513,0.097611
1338,11.15,-0.001497,1.021653,0.024755,0.561252,0.73689,0.096871
1339,11.158333,-0.001573,1.021738,0.024669,0.566957,0.749577,0.097599
1340,11.166667,-0.001533,1.021724,0.024723,0.572016,0.761912,0.098274
1341,11.175,-0.00156,1.021765,0.024667,0.576456,0.773742,0.09866
1342,11.183333,-0.001568,1.021777,0.024662,0.582118,0.785779,0.100153
1343,11.191667,-0.001593,1.021768,0.02466,0.586175,0.796407,0.100627
1344,11.2,-0.001624,1.021774,0.024655,0.589591,0.806244,0.100946
1345,11.208333,-0.001658,1.021787,0.024651,0.592563,0.815733,0.101405
1346,11.216667,-0.0017,1.021783,0.024656,0.595231,0.824512,0.101721
1347,11.225,-0.001794,1.021829,0.024673,0.597575,0.832802,0.101952
1348,11.233333,-0.001852,1.021824,0.024668,0.599411,0.840323,0.102115
1349,11.241667,-0.00189,1.02183,0.024667,0.601004,0.847779,0.102858
1350,11.25,-0.001925,1.021828,0.024672,0.602508,0.853951,0.102989
1351,11.258333,-0.001959,1.021831,0.024663,0.603626,0.859398,0.103239
1352,11.266667,-0.001995,1.021851,0.024714,0.60477,0.864385,0.102624
1353,11.275,-0.001992,1.021839,0.024664,0.605643,0.868627,0.102689
1354,11.283333,-0.001991,1.021843,0.024665,0.606448,0.872476,0.102887
1355,11.291667,-0.002058,1.021845,0.02459,0.606873,0.875543,0.102908
1356,11.3,-0.002066,1.021848,0.024535,0.60714,0.87805,0.103159
1357,11.308333,-0.001991,1.021846,0.024649,0.607437,0.879873,0.103053
1358,11.316667,-0.002069,1.02185,0.024529,0.607424,0.880929,0.102947
1359,11.325,-0.002066,1.021837,0.024576,0.607331,0.881468,0.102867
1360,11.333333,-0.002073,1.021839,0.024575,0.60804,0.881699,0.102446
1361,11.341667,-0.002077,1.021835,0.024581,0.607971,0.880756,0.102322
1362,11.35,-0.0021,1.021845,0.024536,0.607554,0.879214,0.102159
1363,11.358333,-0.002098,1.021829,0.024584,0.607162,0.877195,0.102396
1364,11.366667,-0.002101,1.021833,0.024586,0.606499,0.874135,0.102328
1365,11.375,-0.002101,1.021828,0.024587,0.605718,0.870603,0.102166
1366,11.383333,-0.002096,1.021826,0.024589,0.604727,0.866013,0.101994
1367,11.391667,-0.002078,1.021832,0.024594,0.603685,0.860965,0.101592
1368,11.4,-0.001991,1.021844,0.02467,0.602428,0.855297,0.101766
1369,11.408333,-0.00196,1.02184,0.024656,0.601005,0.848731,0.10143
1370,11.416667,-0.001924,1.021839,0.02466,0.599127,0.841389,0.101181
1371,11.425,-0.001888,1.021843,0.024657,0.59709,0.833469,0.101262
1372,11.433333,-0.001829,1.02184,0.024656,0.594907,0.824954,0.100898
1373,11.441667,-0.00174,1.021811,0.024642,0.59218,0.815413,0.101179
1374,11.45,-0.001683,1.021805,0.024636,0.589149,0.805419,0.100838
1375,11.458333,-0.001622,1.021801,0.02464,0.584975,0.794937,0.100694
1376,11.466667,-0.001582,1.021791,0.024642,0.58107,0.784189,0.100373
1377,11.475,-0.001557,1.021783,0.024643,0.57674,0.773102,0.100111
1378,11.483333,-0.00154,1.021779,0.024648,0.571686,0.761514,0.099599
1379,11.491667,-0.001514,1.02174,0.024715,0.566612,0.749594,0.098723
1380,11.5,-0.001538,1.021762,0.024661,0.560778,0.737578,0.098531
1381,11.508333,-0.001494,1.021716,0.024691,0.554669,0.724819,0.097868
1382,11.516667,-0.001486,1.021705,0.024695,0.547785,0.71173,0.096886
1383,11.525,-0.001427,1.021661,0.024737,0.539951,0.697871,0.09538
1384,11.533333,-0.001386,1.02164,0.024729,0.532588,0.684633,0.094949
1385,11.541667,-0.001348,1.021622,0.024722,0.523775,0.670518,0.093903
1386,11.55,-0.001309,1.021613,0.024717,0.513705,0.654874,0.091383
1387,11.558333,-0.001213,1.021614,0.024793,0.503352,0.63975,0.090132
1388,11.566667,-0.001199,1.021596,0.024793,0.49215,0.624866,0.08908
1389,11.575,-0.001185,1.021573,0.024792,0.480185,0.609367,0.087639
1390,11.583333,-0.001127,1.021515,0.024812,0.467367,0.594262,0.086456
1391,11.591667,-0.001112,1.021486,0.024817,0.453747,0.579123,0.085088
1392,11.6,-0.00107,1.021428,0.024855,0.440187,0.566076,0.085824
1393,11.608333,-0.00108,1.021395,0.024863,0.425402,0.55189,0.084288
1394,11.616667,-0.001099,1.021367,0.024934,0.409046,0.535359,0.079862
1395,11.625,-0.001157,1.021332,0.024944,0.392627,0.521391,0.077878
1396,11.633333,-0.001199,1.021274,0.025004,0.375256,0.507622,0.075586
1397,11.641667,-0.001355,1.021229,0.024937,0.357771,0.495297,0.07458
1398,11.65,-0.001494,1.021146,0.02492,0.337968,0.480968,0.071017
1399,11.658333,-0.001611,1.021053,0.024923,0.317896,0.46844,0.068861
1400,11.666667,-0.001658,1.021025,0.024929,0.297424,0.456676,0.067036
1401,11.675,-0.001691,1.020982,0.024933,0.275984,0.444952,0.064432
1402,11.683333,-0.001794,1.02089,0.024904,0.253759,0.433835,0.061484
1403,11.691667,-0.001825,1.020871,0.02491,0.230808,0.423559,0.058927
1404,11.7,-0.001886,1.020852,0.024961,0.207697,0.414952,0.056456
1405,11.708333,-0.00193,1.020835,0.024966,0.184073,0.406724,0.053446
1406,11.716667,-0.00198,1.020818,0.02498,0.160089,0.399551,0.050502
1407,11.725,-0.002024,1.020795,0.024991,0.135757,0.392965,0.047566
1408,11.733333,-0.002079,1.020772,0.025009,0.110569,0.387562,0.044294
1409,11.741667,-0.002131,1.020747,0.025029,0.085115,0.382976,0.041363
1410,11.75,-0.002207,1.020676,0.025059,0.059273,0.379731,0.038342
1411,11.758333,-0.002277,1.020664,0.02508,0.03347,0.377526,0.035392
1412,11.766667,-0.002357,1.020661,0.025105,0.007419,0.376091,0.032457
1413,11.775,-0.002442,1.020652,0.025112,-0.018493,0.375732,0.029373
1414,11.783333,-0.002534,1.02065,0.025136,-0.044105,0.376499,0.026084
1415,11.791667,-0.002713,1.020653,0.025101,-0.06975,0.378119,0.02289
1416,11.8,-0.002792,1.020648,0.025116,-0.095061,0.381209,0.019977
1417,11.808333,-0.003018,1.020602,0.02504,-0.120308,0.384756,0.016758
1418,11.816667,-0.003071,1.020632,0.02505,-0.145161,0.389566,0.013736
1419,11.825,-0.003169,1.020675,0.02503,-0.172583,0.398478,0.011358
1420,11.833333,-0.0032,1.020701,0.025036,-0.193998,0.40226,0.007713
1421,11.841667,-0.003239,1.020713,0.025041,-0.217597,0.409631,0.004712
1422,11.85,-0.003286,1.020746,0.025001,-0.240862,0.417988,0.001655
1423,11.858333,-0.003318,1.020777,0.025005,-0.263598,0.42726,-0.000968
1424,11.866667,-0.003343,1.020798,0.025,-0.288718,0.438977,-0.002145
1425,11.875,-0.003503,1.02091,0.024877,-0.31016,0.449442,-0.004773
1426,11.883333,-0.00354,1.020926,0.024871,-0.330761,0.461078,-0.006939
1427,11.891667,-0.00361,1.02098,0.024899,-0.35089,0.471715,-0.009729
1428,11.9,-0.003637,1.020996,0.024893,-0.370049,0.48405,-0.01202
1429,11.908333,-0.003653,1.021019,0.024888,-0.388753,0.496992,-0.014182
1430,11.916667,-0.003672,1.021042,0.024882,-0.406705,0.510238,-0.01637
1431,11.925,-0.00373,1.021095,0.024822,-0.42461,0.521934,-0.019604
1432,11.933333,-0.003725,1.02112,0.024814,-0.439701,0.53751,-0.021158
1433,11.941667,-0.003723,1.021142,0.024803,-0.45519,0.55147,-0.023211
1434,11.95,-0.003816,1.021226,0.024736,-0.469656,0.565611,-0.025007
1435,11.958333,-0.003843,1.021318,0.024727,-0.483284,0.579683,-0.026612
1436,11.966667,-0.003815,1.021346,0.02472,-0.496214,0.594025,-0.028274
1437,11.975,-0.003711,1.021401,0.024768,-0.508358,0.608159,-0.029741
1438,11.983333,-0.003681,1.021434,0.024758,-0.519566,0.622523,-0.031054
1439,11.991667,-0.003643,1.021458,0.024751,-0.530401,0.636643,-0.03249
1440,12,-0.003614,1.021476,0.024734,-0.54042,0.65058,-0.033707
1441,12.008333,-0.003513,1.021545,0.024768,-0.549661,0.664347,-0.034737
1442,12.016667,-0.003511,1.021486,0.024687,-0.558391,0.677695,-0.035796
1443,12.025,-0.003529,1.021536,0.024709,-0.566445,0.691046,-0.03688
1444,12.033333,-0.003409,1.021562,0.024721,-0.573822,0.703816,-0.037755
1445,12.041667,-0.003392,1.021578,0.02472,-0.580554,0.716201,-0.038685
1446,12.05,-0.003368,1.021598,0.024719,-0.586503,0.728386,-0.040075
1447,12.058333,-0.003418,1.021613,0.024631,-0.592086,0.740012,-0.040798
1448,12.066667,-0.003444,1.021679,0.024622,-0.597228,0.751041,-0.041522
1449,12.075,-0.003306,1.021634,0.024699,-0.601907,0.761565,-0.042118
1450,12.083333,-0.003272,1.021654,0.024691,-0.606046,0.7716,-0.042685
1451,12.091667,-0.00329,1.021713,0.024683,-0.609747,0.781135,-0.04309
1452,12.1,-0.003163,1.021635,0.024674,-0.61329,0.790172,-0.043725
1453,12.108333,-0.003128,1.021646,0.024665,-0.616894,0.798352,-0.043367
1454,12.116667,-0.003092,1.021657,0.024658,-0.61954,0.805942,-0.043999
1455,12.125,-0.003079,1.021659,0.024653,-0.621609,0.813295,-0.044658
1456,12.133333,-0.003023,1.021726,0.024649,-0.623634,0.820168,-0.044912
1457,12.141667,-0.003031,1.021668,0.024639,-0.625452,0.826214,-0.045143
1458,12.15,-0.003006,1.021674,0.024593,-0.626977,0.831845,-0.045357
1459,12.158333,-0.002968,1.021731,0.024588,-0.62831,0.836658,-0.045531
1460,12.166667,-0.002935,1.021636,0.024584,-0.629498,0.840889,-0.045775
1461,12.175,-0.002987,1.021688,0.024637,-0.630367,0.844524,-0.045912
1462,12.183333,-0.002979,1.021685,0.024578,-0.631016,0.847494,-0.046024
1463,12.191667,-0.002947,1.021743,0.02458,-0.63153,0.849722,-0.046086
1464,12.2,-0.002945,1.021755,0.024631,-0.631734,0.851474,-0.046088
1465,12.208333,-0.002964,1.021695,0.024577,-0.631923,0.852347,-0.046154
1466,12.216667,-0.002935,1.021753,0.024583,-0.631937,0.852656,-0.046213
1467,12.225,-0.002926,1.021752,0.024577,-0.631767,0.852281,-0.046208
1468,12.233333,-0.002914,1.021763,0.02458,-0.63137,0.851353,-0.046154
1469,12.241667,-0.00288,1.021731,0.024534,-0.630989,0.849565,-0.046212
1470,12.25,-0.002862,1.021718,0.024575,-0.630218,0.847267,-0.046074
1471,12.258333,-0.002948,1.021709,0.024527,-0.629464,0.844092,-0.045973
1472,12.266667,-0.002868,1.021717,0.024581,-0.628494,0.840425,-0.045832
1473,12.275,-0.002916,1.021754,0.024576,-0.627348,0.836111,-0.045749
1474,12.283333,-0.002945,1.021755,0.024581,-0.625989,0.831092,-0.045488
1475,12.291667,-0.002958,1.021749,0.024588,-0.624452,0.825385,-0.045285
1476,12.3,-0.002989,1.021737,0.024588,-0.622816,0.81924,-0.044632
1477,12.308333,-0.003049,1.021673,0.024594,-0.620695,0.812337,-0.044371
1478,12.316667,-0.003097,1.021668,0.024645,-0.618445,0.804858,-0.043994
1479,12.325,-0.003182,1.021706,0.024671,-0.61584,0.797138,-0.043227
1480,12.333333,-0.003223,1.02169,0.024671,-0.612407,0.788471,-0.043174
1481,12.341667,-0.003306,1.021731,0.024675,-0.608827,0.77936,-0.042684
1482,12.35,-0.003338,1.021719,0.024674,-0.604937,0.769754,-0.042285
1483,12.358333,-0.00335,1.021706,0.024683,-0.600481,0.759537,-0.041627
1484,12.366667,-0.003426,1.021708,0.02461,-0.595793,0.748936,-0.041155
1485,12.375,-0.003369,1.021696,0.024685,-0.590444,0.737819,-0.040445
1486,12.383333,-0.003431,1.021696,0.024614,-0.584688,0.726319,-0.039749
1487,12.391667,-0.003377,1.021679,0.024692,-0.578399,0.714467,-0.039085
1488,12.4,-0.003389,1.021663,0.024693,-0.571679,0.702193,-0.038414
1489,12.408333,-0.003403,1.021655,0.024701,-0.564275,0.689329,-0.037484
1490,12.416667,-0.00348,1.021665,0.024732,-0.556356,0.676254,-0.036559
1491,12.425,-0.003601,1.021556,0.024629,-0.547651,0.662755,-0.035417
1492,12.433333,-0.003699,1.021575,0.024637,-0.538234,0.649231,-0.034255
1493,12.441667,-0.003664,1.021554,0.024718,-0.528179,0.63521,-0.032865
1494,12.45,-0.003699,1.021538,0.024727,-0.517423,0.621292,-0.031642
1495,12.458333,-0.003877,1.021485,0.024599,-0.506087,0.607068,-0.030301
1496,12.466667,-0.00384,1.021454,0.024683,-0.493901,0.592848,-0.028722
1497,12.475,-0.003818,1.021381,0.024708,-0.481047,0.578732,-0.027268
1498,12.483333,-0.003869,1.021348,0.024716,-0.467381,0.56465,-0.025633
1499,12.491667,-0.003892,1.021323,0.024723,-0.453034,0.550586,-0.024032
1500,12.5,-0.003916,1.021275,0.024733,-0.437757,0.536789,-0.022205
1501,12.508333,-0.003911,1.021255,0.024739,-0.421838,0.523106,-0.020329
1502,12.516667,-0.00378,1.02115,0.02473,-0.405071,0.509738,-0.018365
1503,12.525,-0.003692,1.021107,0.024805,-0.387518,0.496708,-0.016381
1504,12.533333,-0.003618,1.02107,0.024862,-0.369191,0.484011,-0.01423
1505,12.541667,-0.003597,1.021053,0.024873,-0.350146,0.472163,-0.011734
1506,12.55,-0.003548,1.020988,0.024851,-0.330039,0.460284,-0.009872
1507,12.558333,-0.003578,1.020989,0.024886,-0.31005,0.450339,-0.006619
1508,12.566667,-0.003533,1.02093,0.024865,-0.288912,0.43984,-0.004104
1509,12.575,-0.003516,1.020906,0.024869,-0.2672,0.429712,-0.001582
1510,12.583333,-0.003491,1.020876,0.024869,-0.244772,0.420851,0.001062
1511,12.591667,-0.003341,1.020781,0.025012,-0.221481,0.406715,0.004387
1512,12.6,-0.003314,1.020765,0.025013,-0.198378,0.400394,0.005804
1513,12.608333,-0.003289,1.020738,0.025016,-0.173987,0.392286,0.009562
1514,12.616667,-0.003234,1.020702,0.02505,-0.149541,0.390595,0.00917
1515,12.625,-0.003201,1.020683,0.025051,-0.125665,0.387336,0.014989
1516,12.633333,-0.003107,1.02063,0.025066,-0.100524,0.378791,0.017039
1517,12.641667,-0.003033,1.020624,0.025066,-0.075643,0.380471,0.020884
1518,12.65,-0.002885,1.020668,0.025097,-0.050749,0.377917,0.023759
1519,12.658333,-0.002693,1.020672,0.025118,-0.025489,0.377205,0.026643
1520,12.666667,-0.002507,1.020656,0.025144,-0.000845,0.379006,0.0293
1521,12.675,-0.002435,1.020659,0.025133,0.027669,0.376033,0.029357
1522,12.683333,-0.002375,1.020711,0.025102,0.050543,0.380699,0.035292
