Format Version,1.21,Take Name,Run_3_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.47.58 AM,Total Frames in Take,4035,Total Exported Frames,4035,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
3172,26.433333,-0.017987,1.025005,0.021772,-0.081136,0.415858,-0.026391,1.864946,0.017997,0.351897
3173,26.441667,-0.017982,1.025003,0.021766,-0.080610,0.415622,-0.023082,1.865015,0.017982,0.351884
3174,26.450000,-0.017981,1.025007,0.021767,-0.079933,0.415307,-0.019616,1.865014,0.017975,0.351881
3175,26.458333,-0.017984,1.025004,0.021772,-0.079319,0.415147,-0.016269,1.865089,0.017919,0.351856
3176,26.466667,-0.017977,1.025007,0.021774,-0.078379,0.414730,-0.012635,1.864927,0.018007,0.351905
3177,26.475000,-0.017977,1.025010,0.021770,-0.077692,0.414421,-0.009236,1.864963,0.017989,0.351895
3178,26.483333,-0.017973,1.025012,0.021775,-0.076963,0.414277,-0.005766,1.864864,0.018034,0.351920
3179,26.491667,-0.017977,1.025004,0.021777,-0.075753,0.414076,-0.001814,1.865001,0.017964,0.351880
3180,26.500000,-0.017968,1.025011,0.021774,-0.074671,0.413947,0.001661,1.864941,0.017983,0.351895
3181,26.508333,-0.017972,1.025009,0.021778,-0.073656,0.413808,0.005317,1.864956,0.018003,0.351897
3182,26.516667,-0.017969,1.025004,0.021772,-0.072614,0.413552,0.009103,1.864930,0.018011,0.351903
3183,26.525000,-0.017968,1.024998,0.021765,-0.071289,0.413393,0.012803,1.864987,0.017973,0.351886
3184,26.533333,-0.017964,1.025002,0.021772,-0.070122,0.413357,0.016516,1.864961,0.017998,0.351895
3185,26.541667,-0.017979,1.024996,0.021777,-0.068744,0.413211,0.020351,1.864912,0.018009,0.351904
3186,26.550000,-0.017969,1.024996,0.021776,-0.067381,0.413076,0.024077,1.865001,0.017973,0.351884
3187,26.558333,-0.017970,1.025001,0.021772,-0.066055,0.413162,0.027821,1.864987,0.017971,0.351884
3188,26.566667,-0.017971,1.025006,0.021777,-0.064415,0.413142,0.031630,1.864964,0.017996,0.351895
3189,26.575000,-0.017971,1.024998,0.021772,-0.062971,0.413066,0.035381,1.865059,0.017927,0.351863
3190,26.583333,-0.017981,1.025002,0.021773,-0.061508,0.413113,0.039189,1.864939,0.018004,0.351900
3191,26.591667,-0.017976,1.025006,0.021770,-0.059823,0.413337,0.042874,1.865001,0.017967,0.351880
3192,26.600000,-0.017974,1.025012,0.021769,-0.058250,0.413305,0.046618,1.864916,0.018029,0.351915
3193,26.608333,-0.017984,1.025002,0.021763,-0.056514,0.413211,0.050368,1.864884,0.018042,0.351923
3194,26.616667,-0.017979,1.025008,0.021769,-0.054766,0.413512,0.054022,1.864999,0.017954,0.351876
3195,26.625000,-0.017978,1.025004,0.021771,-0.053057,0.413593,0.057541,1.864943,0.018009,0.351902
3196,26.633333,-0.017978,1.025000,0.021768,-0.051174,0.413755,0.061147,1.864969,0.017988,0.351891
3197,26.641667,-0.017992,1.025003,0.021769,-0.049483,0.414037,0.064813,1.865003,0.017981,0.351885
3198,26.650000,-0.017986,1.025002,0.021767,-0.047569,0.414091,0.068321,1.864925,0.018020,0.351909
3199,26.658333,-0.017981,1.025002,0.021767,-0.045754,0.414454,0.071704,1.864947,0.017986,0.351895
3200,26.666667,-0.017973,1.025000,0.021760,-0.043772,0.414581,0.075133,1.864959,0.017988,0.351893
3201,26.675000,-0.017981,1.025000,0.021776,-0.041840,0.415031,0.078444,1.864905,0.018037,0.351915
3202,26.683333,-0.017987,1.025001,0.021772,-0.039987,0.415165,0.081816,1.864952,0.017991,0.351895
3203,26.691667,-0.017978,1.025008,0.021774,-0.037886,0.415589,0.085046,1.864958,0.018010,0.351898
3204,26.700000,-0.017977,1.025000,0.021764,-0.036021,0.415868,0.088119,1.865096,0.017902,0.351848
3205,26.708333,-0.017978,1.025005,0.021767,-0.034083,0.416194,0.091089,1.864907,0.018026,0.351914
3206,26.716667,-0.017986,1.024996,0.021763,-0.032071,0.416488,0.094079,1.864997,0.017970,0.351881
3207,26.725000,-0.017980,1.025004,0.021770,-0.029901,0.416968,0.097024,1.864918,0.018002,0.351906
3208,26.733333,-0.017983,1.024997,0.021769,-0.028118,0.417279,0.099785,1.865008,0.017969,0.351880
3209,26.741667,-0.017982,1.024996,0.021767,-0.025947,0.417763,0.102574,1.864873,0.018062,0.351927
3210,26.750000,-0.017980,1.025007,0.021769,-0.024004,0.418026,0.105298,1.864999,0.017964,0.351881
3211,26.758333,-0.017982,1.025000,0.021761,-0.021902,0.418464,0.107930,1.864932,0.018014,0.351907
3212,26.766667,-0.017978,1.025002,0.021763,-0.019935,0.418881,0.110268,1.864958,0.017985,0.351892
3213,26.775000,-0.017986,1.025006,0.021770,-0.017922,0.419245,0.112698,1.864916,0.018040,0.351916
3214,26.783333,-0.017930,1.024960,0.021745,-0.015826,0.419682,0.114998,1.865003,0.017962,0.351880
3215,26.791667,-0.017974,1.025006,0.021765,-0.013858,0.420095,0.117178,1.864899,0.018022,0.351912
3216,26.800000,-0.017981,1.025004,0.021765,-0.011826,0.420426,0.119285,1.865002,0.017969,0.351882
3217,26.808333,-0.017975,1.025003,0.021762,-0.009979,0.420823,0.121280,1.864927,0.017991,0.351899
3218,26.816667,-0.017981,1.025003,0.021763,-0.007935,0.421312,0.123123,1.864966,0.017978,0.351893
3219,26.825000,-0.017977,1.025004,0.021768,-0.006107,0.421635,0.124708,1.864953,0.017997,0.351895
3220,26.833333,-0.017975,1.025001,0.021773,-0.004145,0.422004,0.126389,1.864986,0.017996,0.351893
3221,26.841667,-0.017973,1.025008,0.021772,-0.002297,0.422211,0.127938,1.865049,0.017944,0.351870
3222,26.850000,-0.017929,1.024958,0.021750,-0.000358,0.422608,0.129356,1.864910,0.018015,0.351909
3223,26.858333,-0.017983,1.025004,0.021772,0.001406,0.422947,0.130733,1.864968,0.017985,0.351893
3224,26.866667,-0.017968,1.025005,0.021772,0.003228,0.423290,0.131780,1.864996,0.017979,0.351884
3225,26.875000,-0.017974,1.025001,0.021769,0.004895,0.423516,0.132826,1.864984,0.017968,0.351883
3226,26.883333,-0.017924,1.024960,0.021750,0.006631,0.423718,0.133747,1.864965,0.018005,0.351896
3227,26.891667,-0.017974,1.025007,0.021766,0.008451,0.424112,0.134734,1.864939,0.018008,0.351903
3228,26.900000,-0.017970,1.025007,0.021773,0.010046,0.424206,0.135344,1.865004,0.017968,0.351881
3229,26.908333,-0.017973,1.025006,0.021769,0.011731,0.424677,0.136007,1.864954,0.017997,0.351899
3230,26.916667,-0.017971,1.025001,0.021764,0.013157,0.424681,0.136385,1.864879,0.018042,0.351921
3231,26.925000,-0.017968,1.025003,0.021769,0.014710,0.424765,0.136704,1.865032,0.017951,0.351872
3232,26.933333,-0.017977,1.025000,0.021766,0.016425,0.425120,0.136931,1.864899,0.018030,0.351916
3233,26.941667,-0.017975,1.025002,0.021765,0.017780,0.425082,0.136980,1.865009,0.017961,0.351881
3234,26.950000,-0.017971,1.025002,0.021763,0.019167,0.425269,0.137082,1.865048,0.017930,0.351861
3235,26.958333,-0.017975,1.024995,0.021764,0.020604,0.425439,0.136916,1.864943,0.017991,0.351894
3236,26.966667,-0.017978,1.024998,0.021768,0.021830,0.425332,0.136578,1.864888,0.018034,0.351918
3237,26.975000,-0.017976,1.025001,0.021767,0.023157,0.425388,0.136305,1.864988,0.017978,0.351885
3238,26.983333,-0.017968,1.025005,0.021760,0.024297,0.425470,0.135782,1.864896,0.018016,0.351909
3239,26.991667,-0.017924,1.024956,0.021747,0.025544,0.425442,0.135161,1.865060,0.017920,0.351858
3240,27.000000,-0.017971,1.025007,0.021763,0.026565,0.425314,0.134336,1.864980,0.017983,0.351889
3241,27.008333,-0.017972,1.025000,0.021770,0.027517,0.425285,0.133509,1.864921,0.018018,0.351910
3242,27.016667,-0.017975,1.025006,0.021765,0.028454,0.425065,0.132432,1.865045,0.017939,0.351866
3243,27.025000,-0.017967,1.025004,0.021767,0.029524,0.425020,0.131415,1.864992,0.017966,0.351884
3244,27.033333,-0.017921,1.024960,0.021746,0.030396,0.424931,0.130155,1.864954,0.018003,0.351897
3245,27.041667,-0.017974,1.025010,0.021767,0.031241,0.424812,0.128896,1.864889,0.018028,0.351916
3246,27.050000,-0.017972,1.025006,0.021771,0.032010,0.424548,0.127475,1.865061,0.017944,0.351867
3247,27.058333,-0.017923,1.024962,0.021750,0.032549,0.424324,0.125858,1.864966,0.017972,0.351889
3248,27.066667,-0.017967,1.025003,0.021770,0.033149,0.424074,0.124259,1.865007,0.017981,0.351887
3249,27.075000,-0.017970,1.025009,0.021775,0.033773,0.423951,0.122561,1.864951,0.017987,0.351894
3250,27.083333,-0.017965,1.025006,0.021770,0.034191,0.423558,0.120670,1.865008,0.017953,0.351876
3251,27.091667,-0.017918,1.024964,0.021752,0.034744,0.423298,0.118739,1.865031,0.017954,0.351871
3252,27.100000,-0.017963,1.025004,0.021768,0.035025,0.422940,0.116625,1.865001,0.017966,0.351881
3253,27.108333,-0.017975,1.025008,0.021770,0.035186,0.422646,0.114438,1.864980,0.017980,0.351888
3254,27.116667,-0.017973,1.024998,0.021776,0.035550,0.422353,0.112266,1.864977,0.017975,0.351887
3255,27.125000,-0.017965,1.024997,0.021765,0.035716,0.421925,0.109936,1.865035,0.017945,0.351870
3256,27.133333,-0.017968,1.025008,0.021775,0.035859,0.421593,0.107404,1.864912,0.018018,0.351909
3257,27.141667,-0.017970,1.024999,0.021768,0.035823,0.421240,0.104871,1.864928,0.018005,0.351905
3258,27.150000,-0.017967,1.024999,0.021768,0.035901,0.420940,0.102388,1.864921,0.018019,0.351908
3259,27.158333,-0.017964,1.025002,0.021770,0.035708,0.420470,0.099711,1.864983,0.017974,0.351889
3260,27.166667,-0.017964,1.025002,0.021763,0.035496,0.420102,0.096896,1.864913,0.017996,0.351902
3261,27.175000,-0.017975,1.025002,0.021765,0.035312,0.419643,0.094128,1.865016,0.017959,0.351874
3262,27.183333,-0.017970,1.025002,0.021764,0.035001,0.419404,0.091238,1.865021,0.017972,0.351881
3263,27.191667,-0.017967,1.025003,0.021762,0.034577,0.419014,0.088217,1.864997,0.017980,0.351885
3264,27.200000,-0.017926,1.024958,0.021746,0.034094,0.418668,0.085205,1.864984,0.017974,0.351885
3265,27.208333,-0.017969,1.025007,0.021766,0.033501,0.418131,0.081979,1.864950,0.017985,0.351893
3266,27.216667,-0.017970,1.025008,0.021765,0.032913,0.417782,0.078829,1.864922,0.018013,0.351907
3267,27.225000,-0.017969,1.025000,0.021760,0.032437,0.417429,0.075713,1.864932,0.017992,0.351899
3268,27.233333,-0.017924,1.024962,0.021744,0.031715,0.417111,0.072451,1.864948,0.018004,0.351902
3269,27.241667,-0.017972,1.025010,0.021764,0.030864,0.416588,0.069120,1.865041,0.017953,0.351872
3270,27.250000,-0.017970,1.025001,0.021758,0.030004,0.416423,0.065781,1.864934,0.018018,0.351908
3271,27.258333,-0.017975,1.025006,0.021767,0.029277,0.416072,0.062354,1.865059,0.017923,0.351858
3272,27.266667,-0.017971,1.025009,0.021763,0.028345,0.415785,0.058955,1.864938,0.017995,0.351898
3273,27.275000,-0.017964,1.025002,0.021769,0.027256,0.415390,0.055520,1.864986,0.017984,0.351890
3274,27.283333,-0.017971,1.025011,0.021764,0.026234,0.415083,0.052058,1.864948,0.018000,0.351899
3275,27.291667,-0.017968,1.025005,0.021763,0.025136,0.414891,0.048489,1.864879,0.018032,0.351918
3276,27.300000,-0.017975,1.025006,0.021766,0.023793,0.414471,0.044897,1.864948,0.017997,0.351900
3277,27.308333,-0.017971,1.025011,0.021768,0.022713,0.414255,0.041454,1.864982,0.017988,0.351890
3278,27.316667,-0.017977,1.025008,0.021762,0.021389,0.414130,0.037874,1.864942,0.017983,0.351897
3279,27.325000,-0.017995,1.025015,0.021721,0.020006,0.413986,0.034360,1.864934,0.017997,0.351898
3280,27.333333,-0.017970,1.025004,0.021768,0.018632,0.413624,0.030606,1.864884,0.018038,0.351920
3281,27.341667,-0.017971,1.025010,0.021762,0.017148,0.413533,0.027154,1.864988,0.017970,0.351885
3282,27.350000,-0.017970,1.025012,0.021761,0.015566,0.413478,0.023484,1.865025,0.017956,0.351875
3283,27.358333,-0.017964,1.025005,0.021756,0.014184,0.413166,0.020008,1.864983,0.017993,0.351892
3284,27.366667,-0.017977,1.025004,0.021766,0.012554,0.413159,0.016397,1.865014,0.017975,0.351881
3285,27.375000,-0.017979,1.024996,0.021762,0.010813,0.413062,0.012807,1.864959,0.017988,0.351891
3286,27.383333,-0.017974,1.025007,0.021764,0.009234,0.412960,0.009291,1.864976,0.017975,0.351888
3287,27.391667,-0.017975,1.025011,0.021766,0.007595,0.412976,0.005878,1.864952,0.017995,0.351894
3288,27.400000,-0.017975,1.025003,0.021764,0.005701,0.412962,0.002352,1.864938,0.018005,0.351901
3289,27.408333,-0.017977,1.025007,0.021769,0.003973,0.413106,-0.001060,1.864911,0.018007,0.351906
3290,27.416667,-0.017975,1.025014,0.021768,0.002231,0.413032,-0.004514,1.864930,0.017998,0.351902
3291,27.425000,-0.017976,1.025011,0.021764,0.000338,0.413075,-0.007810,1.864975,0.017988,0.351892
3292,27.433333,-0.017978,1.025012,0.021770,-0.001559,0.413134,-0.011173,1.864949,0.017998,0.351899
3293,27.441667,-0.017977,1.025005,0.021767,-0.003514,0.413185,-0.014409,1.864936,0.018008,0.351906
3294,27.450000,-0.017980,1.025009,0.021771,-0.005340,0.413373,-0.017466,1.865032,0.017956,0.351873
3295,27.458333,-0.017981,1.025007,0.021766,-0.007232,0.413456,-0.020715,1.864932,0.018016,0.351907
3296,27.466667,-0.017977,1.025010,0.021776,-0.009275,0.413635,-0.023743,1.864955,0.017999,0.351900
3297,27.475000,-0.017980,1.025016,0.021770,-0.011138,0.413681,-0.026842,1.864997,0.017986,0.351886
3298,27.483333,-0.017978,1.025016,0.021772,-0.013268,0.414092,-0.029887,1.864938,0.018005,0.351901
3299,27.491667,-0.017981,1.025015,0.021768,-0.015300,0.414160,-0.032816,1.864978,0.017989,0.351889
3300,27.500000,-0.017978,1.025014,0.021771,-0.017188,0.414387,-0.035602,1.864967,0.017978,0.351890
3301,27.508333,-0.017982,1.025011,0.021769,-0.019363,0.414646,-0.038285,1.864940,0.017982,0.351897
3302,27.516667,-0.017979,1.025011,0.021773,-0.021268,0.414617,-0.040995,1.864923,0.018006,0.351902
3303,27.525000,-0.017975,1.025014,0.021771,-0.023258,0.415031,-0.043571,1.864448,0.017851,0.351803
3304,27.533333,-0.017980,1.025016,0.021772,-0.025248,0.415312,-0.046067,1.865010,0.017960,0.351877
3305,27.541667,-0.017980,1.025013,0.021770,-0.027393,0.415490,-0.048576,1.864933,0.018001,0.351899
3306,27.550000,-0.017975,1.025014,0.021769,-0.029437,0.415979,-0.050895,1.864954,0.018018,0.351902
3307,27.558333,-0.017986,1.025014,0.021771,-0.031327,0.415977,-0.053115,1.864940,0.017992,0.351897
3308,27.566667,-0.017984,1.025012,0.021770,-0.033408,0.416285,-0.055358,1.864947,0.017980,0.351892
3309,27.575000,-0.017978,1.025010,0.021768,-0.035399,0.416670,-0.057461,1.864964,0.017991,0.351892
3310,27.583333,-0.017979,1.025019,0.021779,-0.037343,0.416835,-0.059396,1.864889,0.018015,0.351910
3311,27.591667,-0.017980,1.025014,0.021773,-0.039319,0.417089,-0.061232,1.864944,0.018001,0.351898
3312,27.600000,-0.017975,1.025013,0.021773,-0.041198,0.417461,-0.063001,1.864980,0.017988,0.351892
3313,27.608333,-0.017978,1.025018,0.021768,-0.043167,0.417675,-0.064596,1.864939,0.017995,0.351896
3314,27.616667,-0.017980,1.025012,0.021775,-0.045155,0.418020,-0.066165,1.865003,0.017962,0.351880
3315,27.625000,-0.017976,1.025015,0.021762,-0.046916,0.418268,-0.067538,1.865091,0.017913,0.351851
3316,27.633333,-0.017980,1.025017,0.021768,-0.048767,0.418468,-0.068798,1.864970,0.017979,0.351889
3317,27.641667,-0.017978,1.025020,0.021768,-0.050567,0.418726,-0.070087,1.864929,0.018005,0.351903
3318,27.650000,-0.017985,1.025010,0.021770,-0.052428,0.418962,-0.071243,1.864896,0.018022,0.351914
3319,27.658333,-0.017984,1.025018,0.021773,-0.053979,0.419122,-0.072080,1.865056,0.017929,0.351863
3320,27.666667,-0.017985,1.025015,0.021771,-0.055863,0.419410,-0.073083,1.865009,0.017962,0.351875
3321,27.675000,-0.017986,1.025023,0.021774,-0.057467,0.419600,-0.073811,1.865005,0.017971,0.351884
3322,27.683333,-0.018005,1.025029,0.021737,-0.059048,0.419814,-0.074391,1.864979,0.017986,0.351891
3323,27.691667,-0.017984,1.025022,0.021777,-0.060717,0.419870,-0.074894,1.864985,0.017964,0.351880
3324,27.700000,-0.017983,1.025015,0.021772,-0.062256,0.420086,-0.075261,1.864985,0.017989,0.351890
3325,27.708333,-0.017931,1.024976,0.021755,-0.063731,0.420182,-0.075531,1.865041,0.017952,0.351874
3326,27.716667,-0.017984,1.025018,0.021773,-0.065240,0.420411,-0.075738,1.864955,0.017995,0.351900
3327,27.725000,-0.017982,1.025020,0.021772,-0.066687,0.420425,-0.075779,1.864890,0.018021,0.351913
3328,27.733333,-0.017987,1.025017,0.021774,-0.067899,0.420497,-0.075652,1.864950,0.018000,0.351898
3329,27.741667,-0.017982,1.025011,0.021769,-0.069239,0.420653,-0.075389,1.865019,0.017965,0.351880
3330,27.750000,-0.017981,1.025015,0.021770,-0.070467,0.420496,-0.075195,1.864929,0.018006,0.351901
3331,27.758333,-0.017979,1.025018,0.021769,-0.071811,0.420592,-0.074730,1.864978,0.017974,0.351886
3332,27.766667,-0.017984,1.025011,0.021768,-0.072822,0.420613,-0.074156,1.864912,0.018025,0.351913
3333,27.775000,-0.017985,1.025017,0.021769,-0.073877,0.420601,-0.073477,1.864975,0.017981,0.351887
3334,27.783333,-0.017980,1.025016,0.021767,-0.075053,0.420692,-0.072650,1.864913,0.018018,0.351911
3335,27.791667,-0.017985,1.025013,0.021769,-0.076013,0.420510,-0.071860,1.864940,0.018013,0.351902
3336,27.800000,-0.017982,1.025016,0.021769,-0.076901,0.420410,-0.070850,1.865085,0.017943,0.351862
3337,27.808333,-0.017989,1.025012,0.021769,-0.077702,0.420386,-0.069621,1.864956,0.017985,0.351892
3338,27.816667,-0.017982,1.025010,0.021767,-0.078423,0.420245,-0.068397,1.864483,0.017873,0.351805
3339,27.825000,-0.017984,1.025008,0.021774,-0.079277,0.420046,-0.067032,1.864929,0.018010,0.351903
3340,27.833333,-0.017977,1.025008,0.021778,-0.079983,0.419892,-0.065586,1.864941,0.017979,0.351892
3341,27.841667,-0.017978,1.025009,0.021776,-0.080537,0.419739,-0.064013,1.865020,0.017940,0.351873
3342,27.850000,-0.017979,1.025011,0.021769,-0.081028,0.419608,-0.062308,1.865015,0.017968,0.351878
3343,27.858333,-0.017984,1.025007,0.021776,-0.081359,0.419386,-0.060498,1.864955,0.017991,0.351894
3344,27.866667,-0.017996,1.025020,0.021734,-0.081818,0.419215,-0.058724,1.864944,0.017998,0.351898
3345,27.875000,-0.017987,1.025003,0.021769,-0.082179,0.418911,-0.056598,1.865015,0.017974,0.351881
3346,27.883333,-0.017981,1.025008,0.021771,-0.082594,0.418578,-0.054527,1.864918,0.018010,0.351907
3347,27.891667,-0.017991,1.025025,0.021732,-0.082747,0.418424,-0.052395,1.865001,0.017972,0.351884
3348,27.900000,-0.017973,1.025009,0.021770,-0.082748,0.418206,-0.050083,1.864979,0.017983,0.351890
3349,27.908333,-0.017974,1.025012,0.021773,-0.082889,0.417899,-0.047718,1.864943,0.017991,0.351894
3350,27.916667,-0.017987,1.025008,0.021768,-0.082912,0.417667,-0.045331,1.864947,0.018010,0.351901
3351,27.925000,-0.017987,1.025011,0.021768,-0.082782,0.417368,-0.042754,1.864964,0.017995,0.351893
3352,27.933333,-0.017978,1.025014,0.021771,-0.082620,0.417110,-0.040084,1.864871,0.018037,0.351920
3353,27.941667,-0.017987,1.025006,0.021772,-0.082504,0.416961,-0.037444,1.864888,0.018028,0.351915
3354,27.950000,-0.017987,1.025009,0.021766,-0.082204,0.416697,-0.034562,1.864971,0.017980,0.351888
3355,27.958333,-0.017989,1.025009,0.021774,-0.081830,0.416428,-0.031590,1.864969,0.018003,0.351896
3356,27.966667,-0.017978,1.025004,0.021764,-0.081342,0.416028,-0.028636,1.864980,0.017991,0.351892
3357,27.975000,-0.017988,1.025012,0.021780,-0.080871,0.415767,-0.025680,1.864908,0.018002,0.351905
3358,27.983333,-0.017989,1.025012,0.021773,-0.080397,0.415585,-0.022657,1.864978,0.017996,0.351893
3359,27.991667,-0.017982,1.025009,0.021774,-0.079778,0.415326,-0.019577,1.864965,0.017977,0.351891
3360,28.000000,-0.017981,1.025008,0.021772,-0.079123,0.415110,-0.016477,1.865054,0.017932,0.351864
3361,28.008333,-0.017985,1.025012,0.021771,-0.078218,0.414757,-0.013192,1.864968,0.017978,0.351889
3362,28.016667,-0.017985,1.025012,0.021773,-0.077508,0.414538,-0.009926,1.864936,0.018002,0.351899
3363,28.025000,-0.017985,1.025014,0.021770,-0.076733,0.414294,-0.006682,1.864937,0.018011,0.351905
3364,28.033333,-0.017983,1.025007,0.021772,-0.075768,0.414128,-0.003403,1.865001,0.017964,0.351882
3365,28.041667,-0.017989,1.025008,0.021773,-0.074644,0.413969,0.000087,1.864978,0.017971,0.351887
3366,28.050000,-0.017936,1.024968,0.021753,-0.073578,0.413767,0.003667,1.864992,0.017980,0.351887
3367,28.058333,-0.017979,1.025008,0.021765,-0.072644,0.413656,0.007047,1.864891,0.018027,0.351917
3368,28.066667,-0.017981,1.025011,0.021764,-0.071358,0.413349,0.010458,1.864979,0.017959,0.351883
3369,28.075000,-0.017980,1.025007,0.021762,-0.070282,0.413335,0.013978,1.864897,0.018020,0.351910
3370,28.083333,-0.017983,1.025010,0.021767,-0.068944,0.413327,0.017605,1.864930,0.018017,0.351909
3371,28.091667,-0.017999,1.025018,0.021727,-0.067622,0.413142,0.020982,1.865080,0.017917,0.351855
3372,28.100000,-0.017981,1.025007,0.021766,-0.066282,0.413201,0.024560,1.864998,0.017956,0.351880
3373,28.108333,-0.017975,1.025002,0.021767,-0.064746,0.413075,0.028046,1.864953,0.017997,0.351899
3374,28.116667,-0.017983,1.025004,0.021765,-0.063249,0.413096,0.031618,1.864861,0.018017,0.351916
3375,28.125000,-0.017984,1.025005,0.021764,-0.061787,0.413060,0.035079,1.864960,0.017977,0.351888
3376,28.133333,-0.017935,1.024958,0.021742,-0.060217,0.412953,0.038593,1.864907,0.018009,0.351908
3377,28.141667,-0.017985,1.025002,0.021759,-0.058578,0.413218,0.042180,1.865017,0.017966,0.351881
3378,28.150000,-0.017980,1.025006,0.021765,-0.056912,0.413045,0.045744,1.864974,0.017971,0.351884
3379,28.158333,-0.017976,1.025002,0.021760,-0.055182,0.413261,0.049192,1.864962,0.017967,0.351887
3380,28.166667,-0.017982,1.025000,0.021766,-0.053435,0.413320,0.052573,1.865039,0.017953,0.351874
3381,28.175000,-0.017983,1.025002,0.021766,-0.051808,0.413366,0.055808,1.865008,0.017973,0.351884
3382,28.183333,-0.017979,1.024999,0.021770,-0.049881,0.413687,0.059554,1.864888,0.018044,0.351921
3383,28.191667,-0.017980,1.025003,0.021764,-0.048136,0.413762,0.062705,1.864918,0.018002,0.351906
3384,28.200000,-0.017981,1.024999,0.021762,-0.046277,0.414002,0.065894,1.864956,0.017991,0.351895
3385,28.208333,-0.017932,1.024960,0.021746,-0.044385,0.414149,0.069032,1.864958,0.017998,0.351897
