Frame,Time,Pendulum_X,Pendulum_Y,Pendulum_Z,Top_X,Top_Y,Top_Z
11526,96.05,0.123359,0.392177,0.047052,-0.000946,1.021335,0.024684
11527,96.058333,0.119579,0.391364,0.046475,-0.000947,1.021333,0.024685
11528,96.066667,0.115537,0.390492,0.045817,-0.000952,1.021325,0.024677
11529,96.075,0.111464,0.389766,0.045304,-0.000952,1.02133,0.024683
11530,96.083333,0.107088,0.388871,0.044579,-0.000963,1.021326,0.024687
11531,96.091667,0.102176,0.388733,0.044428,-0.000957,1.021329,0.024682
11532,96.1,0.097622,0.387806,0.043689,-0.000965,1.02133,0.02469
11533,96.108333,0.093345,0.386408,0.042458,-0.000966,1.021325,0.024687
11534,96.116667,0.088685,0.385707,0.041847,-0.000968,1.021323,0.024683
11535,96.125,0.083794,0.38491,0.041118,-0.000974,1.021318,0.02469
11536,96.133333,0.078261,0.384697,0.040846,-0.000979,1.02132,0.024687
11537,96.141667,0.073645,0.383637,0.039676,-0.000985,1.02132,0.024684
11538,96.15,0.068433,0.3827,0.038818,-0.000988,1.021315,0.024686
11539,96.158333,0.062707,0.38262,0.038569,-0.000995,1.02132,0.024693
11540,96.166667,0.057804,0.381738,0.037385,-0.000994,1.021319,0.024695
11541,96.175,0.052427,0.380977,0.036567,-0.001001,1.021315,0.024693
11542,96.183333,0.046748,0.380431,0.035776,-0.001006,1.021315,0.024695
11543,96.191667,0.040754,0.380499,0.035442,-0.001006,1.021312,0.024696
11544,96.2,0.035594,0.379488,0.034116,-0.001019,1.021315,0.024693
11545,96.208333,0.02939,0.379803,0.033871,-0.001017,1.021315,0.024695
11546,96.216667,0.024171,0.378664,0.032597,-0.00102,1.021312,0.024694
11547,96.225,0.017765,0.379099,0.032141,-0.001031,1.021316,0.024702
11548,96.233333,0.012573,0.37829,0.030939,-0.001029,1.02131,0.0247
11549,96.241667,0.006091,0.378559,0.030526,-0.001039,1.021314,0.024696
11550,96.25,0.000265,0.378547,0.029678,-0.001051,1.021313,0.024752
11551,96.258333,-0.005595,0.378459,0.028836,-0.001058,1.021318,0.024752
11552,96.266667,-0.011069,0.377813,0.02761,-0.001054,1.021311,0.024705
11553,96.275,-0.017422,0.378327,0.027184,-0.001056,1.021306,0.024702
11554,96.283333,-0.023339,0.378583,0.026374,-0.001067,1.021312,0.024756
11555,96.291667,-0.028727,0.378001,0.025066,-0.001072,1.021312,0.024755
11556,96.3,-0.035151,0.378816,0.02474,-0.001077,1.021317,0.024755
11557,96.308333,-0.0409,0.379127,0.023938,-0.001088,1.021309,0.024756
11558,96.316667,-0.046358,0.378731,0.022696,-0.001089,1.021317,0.02476
11559,96.325,-0.052527,0.379623,0.022253,-0.001099,1.021316,0.024757
11560,96.333333,-0.058162,0.380126,0.021555,-0.001101,1.021315,0.024762
11561,96.341667,-0.063816,0.380654,0.020831,-0.001106,1.021306,0.024708
11562,96.35,-0.069388,0.381131,0.020031,-0.001114,1.02132,0.02476
11563,96.358333,-0.074867,0.381574,0.019368,-0.001106,1.021315,0.024712
11564,96.366667,-0.080396,0.382156,0.018594,-0.001112,1.021317,0.024756
11565,96.375,-0.085766,0.38283,0.017856,-0.00112,1.021326,0.02476
11566,96.383333,-0.091037,0.38344,0.017122,-0.001122,1.021319,0.024763
11567,96.391667,-0.095763,0.383435,0.016227,-0.001135,1.021322,0.024759
11568,96.4,-0.100815,0.38328,0.014826,-0.001143,1.021314,0.024756
11569,96.408333,-0.105869,0.384093,0.014291,-0.001137,1.02132,0.024758
11570,96.416667,-0.111168,0.386291,0.014588,-0.001142,1.021321,0.024754
11571,96.425,-0.115494,0.385611,0.013089,-0.001149,1.021315,0.02476
11572,96.433333,-0.120599,0.387868,0.013292,-0.001147,1.021323,0.024755
11573,96.441667,-0.125124,0.388759,0.012774,-0.001152,1.021322,0.024759
11574,96.45,-0.129636,0.389435,0.012079,-0.001158,1.021325,0.024762
11575,96.458333,-0.13397,0.390266,0.01151,-0.001156,1.021327,0.024761
11576,96.466667,-0.137898,0.391211,0.011157,-0.001157,1.021331,0.024762
11577,96.475,-0.141983,0.391941,0.010544,-0.001164,1.021333,0.024765
11578,96.483333,-0.145863,0.392763,0.010002,-0.001165,1.021333,0.024764
11579,96.491667,-0.149522,0.393609,0.009617,-0.001171,1.021338,0.024765
11580,96.5,-0.152621,0.392991,0.008555,-0.001176,1.021332,0.024762
11581,96.508333,-0.15603,0.393755,0.007943,-0.001175,1.021332,0.024766
11582,96.516667,-0.159826,0.395757,0.00821,-0.001177,1.021331,0.024763
11583,96.525,-0.162761,0.396657,0.008074,-0.00118,1.021337,0.024763
11584,96.533333,-0.165889,0.397187,0.007493,-0.001189,1.021339,0.024764
11585,96.541667,-0.167976,0.396749,0.006674,-0.001217,1.021366,0.024727
11586,96.55,-0.171154,0.398644,0.006942,-0.00119,1.021334,0.024757
11587,96.558333,-0.173415,0.399376,0.006856,-0.001227,1.02137,0.024729
11588,96.566667,-0.175619,0.400105,0.006578,-0.001193,1.021342,0.024763
11589,96.575,-0.177655,0.40059,0.006427,-0.001226,1.021372,0.024732
11590,96.583333,-0.17973,0.400882,0.006121,-0.001192,1.021341,0.024763
11591,96.591667,-0.181291,0.401479,0.005992,-0.001228,1.021376,0.024735
11592,96.6,-0.182841,0.401971,0.005852,-0.001224,1.021377,0.024727
11593,96.608333,-0.184217,0.402202,0.005736,-0.001232,1.021376,0.024732
11594,96.616667,-0.185538,0.402476,0.005446,-0.001187,1.021347,0.024762
11595,96.625,-0.186475,0.402765,0.005417,-0.001185,1.021351,0.024766
11596,96.633333,-0.187182,0.403058,0.005473,-0.001238,1.021382,0.024737
11597,96.641667,-0.187795,0.40321,0.005427,-0.001236,1.02138,0.024734
11598,96.65,-0.188289,0.403294,0.005377,-0.001234,1.021377,0.024734
11599,96.658333,-0.188509,0.403408,0.005467,-0.001236,1.021379,0.024734
11600,96.666667,-0.188569,0.403444,0.005519,-0.001236,1.021372,0.024736
11601,96.675,-0.18841,0.40345,0.005638,-0.001234,1.021379,0.024738
11602,96.683333,-0.188044,0.403361,0.005848,-0.001232,1.021374,0.024735
11603,96.691667,-0.187598,0.40321,0.005933,-0.001232,1.021374,0.024734
11604,96.7,-0.187058,0.40293,0.005983,-0.001198,1.021342,0.024765
11605,96.708333,-0.186218,0.402634,0.006184,-0.001201,1.021345,0.024766
11606,96.716667,-0.184545,0.401036,0.00589,-0.001202,1.021342,0.024764
11607,96.725,-0.183815,0.402175,0.006752,-0.001198,1.021341,0.024765
11608,96.733333,-0.182426,0.397836,0.006161,-0.001193,1.021348,0.024766
11609,96.741667,-0.180825,0.401305,0.007282,-0.001192,1.021341,0.024761
11610,96.75,-0.179141,0.400824,0.007492,-0.001234,1.021372,0.024732
11611,96.758333,-0.177201,0.400241,0.007823,-0.001195,1.021344,0.024762
11612,96.766667,-0.175085,0.399655,0.008227,-0.001228,1.021369,0.02473
11613,96.775,-0.172894,0.398922,0.008524,-0.001183,1.021338,0.024764
11614,96.783333,-0.169785,0.397152,0.008389,-0.001226,1.021366,0.024737
11615,96.791667,-0.167645,0.397747,0.009493,-0.001223,1.021363,0.024729
11616,96.8,-0.164454,0.395673,0.00908,-0.001221,1.021364,0.024729
11617,96.808333,-0.161328,0.39501,0.00961,-0.001183,1.02133,0.024762
11618,96.816667,-0.158367,0.394114,0.009922,-0.001177,1.021343,0.024767
11619,96.825,-0.1555,0.394821,0.011406,-0.001179,1.021333,0.024762
11620,96.833333,-0.152051,0.393998,0.012058,-0.00118,1.021333,0.024766
11621,96.841667,-0.14853,0.393176,0.012421,-0.001177,1.021339,0.024766
11622,96.85,-0.144221,0.391101,0.012236,-0.001176,1.021333,0.024761
11623,96.858333,-0.140825,0.391593,0.013672,-0.001168,1.021337,0.024766
11624,96.866667,-0.136799,0.390793,0.014306,-0.001165,1.021333,0.02477
11625,96.875,-0.132479,0.390091,0.015077,-0.001161,1.021332,0.024762
11626,96.883333,-0.127925,0.387667,0.014633,-0.001163,1.02133,0.024767
11627,96.891667,-0.123983,0.388264,0.016091,-0.001153,1.021329,0.024765
11628,96.9,-0.119254,0.387631,0.016959,-0.001158,1.021324,0.024764
11629,96.908333,-0.114703,0.386777,0.017515,-0.00115,1.021324,0.024766
11630,96.916667,-0.109919,0.385993,0.018278,-0.001148,1.021324,0.02477
11631,96.925,-0.104999,0.385198,0.019004,-0.001146,1.021321,0.024764
11632,96.933333,-0.100007,0.384484,0.019702,-0.001139,1.021317,0.024764
11633,96.941667,-0.094828,0.383882,0.020511,-0.001134,1.021322,0.024765
11634,96.95,-0.089195,0.382578,0.020963,-0.001133,1.021313,0.024769
11635,96.958333,-0.084403,0.382519,0.021934,-0.001131,1.021318,0.024768
11636,96.966667,-0.079021,0.381942,0.022699,-0.001129,1.021316,0.024766
11637,96.975,-0.073103,0.380817,0.023307,-0.001122,1.021319,0.024765
11638,96.983333,-0.068114,0.380822,0.02426,-0.00112,1.021319,0.024768
11639,96.991667,-0.062427,0.38041,0.02513,-0.001111,1.021318,0.02477
11640,97,-0.056316,0.3794,0.025698,-0.001108,1.021323,0.024771
11641,97.008333,-0.051168,0.37965,0.026766,-0.0011,1.021312,0.024767
11642,97.016667,-0.045351,0.379392,0.027525,-0.001094,1.02132,0.024769
11643,97.025,-0.039171,0.378464,0.028097,-0.001086,1.021323,0.024762
11644,97.033333,-0.033862,0.378868,0.029108,-0.001078,1.021319,0.024765
11645,97.041667,-0.027617,0.377911,0.029583,-0.001066,1.021313,0.024711
11646,97.05,-0.021685,0.377803,0.030395,-0.001071,1.021315,0.024763
11647,97.058333,-0.016294,0.37862,0.031553,-0.001064,1.021309,0.024716
11648,97.066667,-0.009927,0.377891,0.032045,-0.001055,1.021312,0.024716
11649,97.075,-0.00466,0.378431,0.033059,-0.001053,1.021314,0.024765
11650,97.083333,0.001661,0.377995,0.033509,-0.001046,1.021312,0.024716
11651,97.091667,0.007053,0.378706,0.034649,-0.00104,1.021305,0.02471
11652,97.1,0.01276,0.378877,0.035484,-0.001039,1.021307,0.024713
11653,97.108333,0.01911,0.378603,0.035876,-0.001035,1.021313,0.024711
11654,97.116667,0.024333,0.379459,0.036993,-0.001026,1.021309,0.024711
11655,97.125,0.030497,0.379336,0.0375,-0.001023,1.021308,0.024706
11656,97.133333,0.036197,0.379666,0.038168,-0.001016,1.021312,0.024708
11657,97.141667,0.041647,0.380003,0.038898,-0.001008,1.021315,0.024705
11658,97.15,0.047242,0.380515,0.039522,-0.001003,1.021318,0.024705
11659,97.158333,0.052687,0.381092,0.040275,-0.000999,1.021312,0.024701
11660,97.166667,0.058066,0.381746,0.04111,-0.000994,1.02132,0.024702
11661,97.175,0.06333,0.382167,0.041708,-0.000987,1.021317,0.0247
11662,97.183333,0.06851,0.38275,0.04228,-0.000991,1.021325,0.024701
11663,97.191667,0.073641,0.38375,0.04314,-0.000977,1.021319,0.0247
11664,97.2,0.078701,0.38425,0.043732,-0.000981,1.021323,0.024693
11665,97.208333,0.083684,0.384997,0.044464,-0.000972,1.021324,0.02469
11666,97.216667,0.088377,0.38576,0.044867,-0.000965,1.021326,0.024693
11667,97.225,0.093026,0.386573,0.04547,-0.000968,1.021326,0.024692
11668,97.233333,0.097606,0.387319,0.046091,-0.000956,1.021323,0.024687
11669,97.241667,0.101662,0.388691,0.047127,-0.000955,1.021329,0.024687
11670,97.25,0.106037,0.389447,0.047705,-0.000956,1.021325,0.024683
11671,97.258333,0.110188,0.390302,0.048195,-0.000948,1.021328,0.024683
11672,97.266667,0.114245,0.391074,0.048743,-0.000942,1.021328,0.024685
11673,97.275,0.118592,0.391391,0.048667,-0.000937,1.021334,0.024682
11674,97.283333,0.122394,0.3922,0.049244,-0.000931,1.021333,0.024678
11675,97.291667,0.125992,0.392886,0.049565,-0.000936,1.021341,0.024678
11676,97.3,0.1294,0.393661,0.050021,-0.000928,1.02134,0.024682
11677,97.308333,0.132786,0.39428,0.050269,-0.000926,1.021338,0.024679
11678,97.316667,0.135834,0.395011,0.050664,-0.000923,1.02133,0.024676
11679,97.325,0.138859,0.395944,0.05117,-0.000928,1.021336,0.024673
11680,97.333333,0.141765,0.396603,0.051384,-0.000926,1.021338,0.024674
11681,97.341667,0.143973,0.397746,0.052197,-0.00092,1.021345,0.024678
11682,97.35,0.146966,0.398,0.052002,-0.000915,1.021343,0.024668
11683,97.358333,0.149233,0.398428,0.051999,-0.000917,1.021343,0.024676
11684,97.366667,0.151371,0.399073,0.052291,-0.000914,1.021344,0.024671
11685,97.375,0.153472,0.399564,0.052614,-0.000904,1.021344,0.024668
11686,97.383333,0.155236,0.400047,0.052809,-0.000915,1.021344,0.024668
11687,97.391667,0.156897,0.400503,0.052954,-0.000906,1.021346,0.024668
11688,97.4,0.158348,0.400857,0.053015,-0.000908,1.021342,0.024673
11689,97.408333,0.159599,0.401263,0.053196,-0.000906,1.021342,0.024673
11690,97.416667,0.160812,0.401621,0.053436,-0.000909,1.021344,0.024672
11691,97.425,0.161607,0.401756,0.053381,-0.000898,1.021349,0.024666
11692,97.433333,0.162387,0.402032,0.053434,-0.000908,1.021347,0.024671
11693,97.441667,0.163015,0.402152,0.053436,-0.000902,1.021347,0.024675
11694,97.45,0.163339,0.402294,0.053389,-0.000898,1.021351,0.02467
11695,97.458333,0.163616,0.402478,0.053445,-0.000907,1.021348,0.024666
11696,97.466667,0.163621,0.40249,0.053413,-0.000904,1.021348,0.024663
11697,97.475,0.16333,0.402273,0.053137,-0.000914,1.021351,0.024669
11698,97.483333,0.163009,0.402169,0.053034,-0.000914,1.021351,0.024676
11699,97.491667,0.16241,0.401941,0.052767,-0.000911,1.021343,0.024669
11700,97.5,0.161727,0.401792,0.052784,-0.000912,1.021345,0.024668
11701,97.508333,0.160799,0.40151,0.052561,-0.00091,1.021346,0.024666
11702,97.516667,0.159601,0.401218,0.052157,-0.000913,1.021347,0.024672
11703,97.525,0.158536,0.400911,0.052076,-0.000912,1.021345,0.024671
11704,97.533333,0.157041,0.400611,0.052023,-0.000912,1.021342,0.024667
11705,97.541667,0.155271,0.400004,0.051434,-0.000917,1.021348,0.024668
11706,97.55,0.153612,0.399547,0.051202,-0.000915,1.021343,0.024668
11707,97.558333,0.151597,0.399055,0.050907,-0.00092,1.021342,0.024674
11708,97.566667,0.149501,0.398401,0.050609,-0.000919,1.021343,0.024669
11709,97.575,0.147137,0.397832,0.050156,-0.00092,1.021334,0.024664
11710,97.583333,0.144617,0.397054,0.049752,-0.000921,1.021342,0.024673
11711,97.591667,0.142017,0.396601,0.049385,-0.000922,1.021335,0.024671
11712,97.6,0.139204,0.395879,0.048967,-0.000924,1.02134,0.024669
11713,97.608333,0.136206,0.395142,0.048526,-0.00093,1.021336,0.024667
11714,97.616667,0.133042,0.394381,0.048103,-0.000925,1.021338,0.024671
11715,97.625,0.129657,0.393694,0.047553,-0.000917,1.02133,0.024622
11716,97.633333,0.126231,0.392814,0.047009,-0.000932,1.021342,0.024677
11717,97.641667,0.122646,0.392111,0.046491,-0.000936,1.021331,0.024673
11718,97.65,0.118983,0.391249,0.04604,-0.000938,1.021332,0.024676
11719,97.658333,0.115155,0.390316,0.045386,-0.000943,1.02133,0.024677
11720,97.666667,0.11112,0.389629,0.044819,-0.000943,1.021337,0.024677
11721,97.675,0.106881,0.388829,0.044211,-0.000946,1.021328,0.024674
11722,97.683333,0.102619,0.388133,0.043604,-0.000945,1.021324,0.024679
11723,97.691667,0.097558,0.387672,0.043269,-0.00095,1.021325,0.024677
11724,97.7,0.093506,0.38636,0.042207,-0.000956,1.021328,0.024682
11725,97.708333,0.088894,0.38573,0.041616,-0.000954,1.021324,0.024687
11726,97.716667,0.084089,0.384924,0.040938,-0.000968,1.021329,0.024684
11727,97.725,0.079211,0.384184,0.040084,-0.000969,1.021323,0.024686
11728,97.733333,0.073791,0.384157,0.040025,-0.000975,1.021319,0.024687
11729,97.741667,0.069133,0.382898,0.038701,-0.000974,1.021325,0.024689
11730,97.75,0.064021,0.382124,0.037967,-0.000975,1.021322,0.024682
11731,97.758333,0.05822,0.382251,0.037701,-0.00098,1.021324,0.024685
11732,97.766667,0.053309,0.380995,0.036492,-0.000991,1.021318,0.024687
11733,97.775,0.047621,0.3812,0.036288,-0.000997,1.021316,0.024692
11734,97.783333,0.042356,0.380098,0.035028,-0.001007,1.021317,0.024699
11735,97.791667,0.03641,0.380132,0.034664,-0.001008,1.021319,0.024699
11736,97.8,0.031325,0.379389,0.033502,-0.00101,1.02132,0.024699
11737,97.808333,0.025118,0.379379,0.033169,-0.001018,1.021313,0.024699
11738,97.816667,0.019952,0.378586,0.031867,-0.001022,1.021317,0.024699
11739,97.825,0.01378,0.378951,0.031571,-0.001027,1.021316,0.024704
11740,97.833333,0.0085,0.378057,0.030259,-0.001031,1.021312,0.024703
11741,97.841667,0.00256,0.377771,0.029406,-0.001049,1.021313,0.024756
11742,97.85,-0.003592,0.378482,0.02914,-0.00105,1.021307,0.024705
11743,97.858333,-0.009444,0.378367,0.028332,-0.001052,1.021312,0.024754
11744,97.866667,-0.01513,0.378453,0.027713,-0.001052,1.021312,0.024702
11745,97.875,-0.020953,0.378606,0.026895,-0.001069,1.021312,0.024759
11746,97.883333,-0.026781,0.378574,0.026047,-0.001075,1.021315,0.024759
11747,97.891667,-0.032625,0.378748,0.025206,-0.001081,1.021319,0.024758
11748,97.9,-0.038389,0.378972,0.024465,-0.001086,1.021318,0.024759
11749,97.908333,-0.044027,0.379254,0.02381,-0.001084,1.021316,0.024759
11750,97.916667,-0.049669,0.379561,0.022995,-0.001095,1.021315,0.024761
11751,97.925,-0.055337,0.380037,0.022315,-0.001098,1.021309,0.024755
11752,97.933333,-0.060791,0.380443,0.021645,-0.001101,1.021308,0.024757
11753,97.941667,-0.066327,0.380873,0.020866,-0.001093,1.021301,0.02471
11754,97.95,-0.071978,0.381305,0.020074,-0.001107,1.021313,0.024761
11755,97.958333,-0.077309,0.381793,0.019304,-0.001113,1.021307,0.024757
11756,97.966667,-0.082641,0.382371,0.01863,-0.001124,1.021316,0.02476
11757,97.975,-0.087906,0.383017,0.017985,-0.001122,1.021315,0.02476
11758,97.983333,-0.09307,0.383697,0.017288,-0.001123,1.021317,0.024755
11759,97.991667,-0.097541,0.382945,0.015614,-0.001133,1.02132,0.024763
11760,98,-0.102954,0.385141,0.016078,-0.001133,1.021321,0.024757
11761,98.008333,-0.107343,0.384334,0.014443,-0.001137,1.021318,0.02476
11762,98.016667,-0.112163,0.385097,0.013945,-0.001144,1.021317,0.02476
11763,98.025,-0.116738,0.3858,0.013388,-0.001145,1.021322,0.024753
11764,98.033333,-0.1218,0.388024,0.013743,-0.001149,1.021323,0.024756
11765,98.041667,-0.1262,0.3888,0.013076,-0.001152,1.021328,0.02476
11766,98.05,-0.130401,0.389573,0.012577,-0.001152,1.021327,0.024765
11767,98.058333,-0.134148,0.388949,0.011235,-0.001162,1.021326,0.024766
11768,98.066667,-0.138409,0.391331,0.011793,-0.001161,1.021333,0.024763
11769,98.075,-0.142257,0.39205,0.011253,-0.001196,1.021363,0.024729
11770,98.083333,-0.146182,0.392725,0.010565,-0.001169,1.021325,0.024761
11771,98.091667,-0.149153,0.392231,0.009524,-0.001173,1.021328,0.024759
11772,98.1,-0.153039,0.394267,0.00988,-0.001173,1.021327,0.024755
11773,98.108333,-0.156216,0.395251,0.009534,-0.001174,1.02134,0.024768
11774,98.116667,-0.159404,0.395682,0.009126,-0.001178,1.021337,0.024757
11775,98.125,-0.162198,0.396635,0.008918,-0.001214,1.021365,0.024723
11776,98.133333,-0.165136,0.397025,0.008432,-0.001176,1.021341,0.024762
11777,98.141667,-0.167658,0.397896,0.008199,-0.001213,1.021376,0.024728
11778,98.15,-0.169968,0.398658,0.008061,-0.001184,1.021355,0.024766
11779,98.158333,-0.172512,0.398909,0.007548,-0.001182,1.021347,0.024763
11780,98.166667,-0.174456,0.399626,0.007437,-0.001184,1.021348,0.02476
11781,98.175,-0.176399,0.396174,0.006283,-0.001181,1.02134,0.02476
11782,98.183333,-0.178315,0.400452,0.006976,-0.001185,1.021352,0.024763
11783,98.191667,-0.179723,0.401024,0.006989,-0.001181,1.021345,0.024761
11784,98.2,-0.181152,0.401379,0.006776,-0.001184,1.021349,0.024768
11785,98.208333,-0.182312,0.39775,0.005767,-0.001221,1.021388,0.024731
11786,98.216667,-0.1834,0.40197,0.006614,-0.00122,1.021384,0.024737
11787,98.225,-0.184124,0.40235,0.00672,-0.001218,1.021384,0.024734
11788,98.233333,-0.184465,0.401012,0.006,-0.00119,1.021351,0.024762
11789,98.241667,-0.185433,0.402414,0.00659,-0.00122,1.021383,0.024727
11790,98.25,-0.185733,0.402573,0.006623,-0.001229,1.021383,0.024736
11791,98.258333,-0.185843,0.402605,0.006737,-0.001186,1.021348,0.024766
11792,98.266667,-0.185806,0.402564,0.00678,-0.001185,1.021351,0.024766
11793,98.275,-0.185479,0.402543,0.006949,-0.001225,1.021381,0.024733
11794,98.283333,-0.185142,0.402396,0.006979,-0.001183,1.021352,0.024764
11795,98.291667,-0.184664,0.402176,0.006993,-0.001181,1.02135,0.024766
11796,98.3,-0.183864,0.402048,0.007135,-0.001194,1.021354,0.024761
11797,98.308333,-0.182686,0.401936,0.007498,-0.00123,1.02138,0.024729
11798,98.316667,-0.181629,0.401551,0.007746,-0.001189,1.021346,0.024765
11799,98.325,-0.180279,0.401238,0.007975,-0.001195,1.021349,0.024764
11800,98.333333,-0.178522,0.399304,0.007362,-0.001231,1.021376,0.024734
11801,98.341667,-0.177059,0.400249,0.008627,-0.001218,1.021376,0.024727
11802,98.35,-0.175343,0.399787,0.008804,-0.001184,1.021343,0.024767
11803,98.358333,-0.173398,0.399179,0.009056,-0.001189,1.021342,0.024763
11804,98.366667,-0.171209,0.398499,0.009449,-0.001219,1.021374,0.024733
11805,98.375,-0.168217,0.39676,0.009131,-0.001218,1.021368,0.024727
11806,98.383333,-0.166204,0.397417,0.010254,-0.001188,1.021337,0.02477
11807,98.391667,-0.163407,0.396951,0.010761,-0.001181,1.021332,0.024759
11808,98.4,-0.160605,0.396061,0.011151,-0.001175,1.021333,0.024767
11809,98.408333,-0.157502,0.39541,0.011746,-0.001184,1.021327,0.02476
11810,98.416667,-0.154546,0.394551,0.011979,-0.001179,1.021336,0.024768
11811,98.425,-0.151144,0.393828,0.012559,-0.001184,1.021331,0.024765
11812,98.433333,-0.147622,0.393059,0.013134,-0.001177,1.021329,0.024769
11813,98.441667,-0.14394,0.392387,0.013649,-0.001178,1.021335,0.02477
11814,98.45,-0.139817,0.390057,0.013362,-0.001174,1.021328,0.024772
11815,98.458333,-0.136214,0.39081,0.014884,-0.00117,1.021327,0.024769
11816,98.466667,-0.132157,0.389896,0.01545,-0.00117,1.021329,0.024771
11817,98.475,-0.127484,0.387657,0.015201,-0.001168,1.021322,0.024768
11818,98.483333,-0.123303,0.386853,0.015598,-0.00116,1.021326,0.024765
11819,98.491667,-0.119243,0.387589,0.017262,-0.001156,1.021325,0.024769
11820,98.5,-0.114203,0.38539,0.016897,-0.001155,1.021323,0.024772
11821,98.508333,-0.10953,0.384588,0.017614,-0.001145,1.021319,0.024769
11822,98.516667,-0.105315,0.38523,0.019245,-0.001144,1.021321,0.024766
11823,98.525,-0.100387,0.384639,0.01995,-0.001142,1.021321,0.02477
11824,98.533333,-0.095424,0.383863,0.020616,-0.001142,1.021321,0.024768
11825,98.541667,-0.090378,0.383228,0.021266,-0.001137,1.021316,0.024766
11826,98.55,-0.085158,0.382606,0.022054,-0.001131,1.021311,0.024769
11827,98.558333,-0.079419,0.381445,0.022641,-0.001135,1.02132,0.024773
11828,98.566667,-0.074592,0.381543,0.02347,-0.001124,1.021314,0.024765
11829,98.575,-0.069209,0.380928,0.024181,-0.001121,1.021315,0.024769
11830,98.583333,-0.063227,0.37978,0.024737,-0.001119,1.021314,0.024768
11831,98.591667,-0.058238,0.380103,0.025681,-0.001106,1.021316,0.024765
11832,98.6,-0.052593,0.379734,0.0265,-0.001108,1.021315,0.024771
11833,98.608333,-0.04699,0.379332,0.027245,-0.001102,1.021317,0.024771
11834,98.616667,-0.040817,0.378398,0.027614,-0.00109,1.021321,0.024771
11835,98.625,-0.035064,0.378312,0.028595,-0.001091,1.021314,0.024769
11836,98.633333,-0.029783,0.37867,0.029648,-0.001077,1.021316,0.024721
11837,98.641667,-0.023587,0.377971,0.030066,-0.001068,1.021313,0.02471
11838,98.65,-0.017826,0.377893,0.030809,-0.001068,1.02132,0.024759
11839,98.658333,-0.01258,0.378339,0.031861,-0.001064,1.021315,0.024711
11840,98.666667,-0.006308,0.377976,0.032337,-0.001059,1.021319,0.02476
11841,98.675,-0.000999,0.378517,0.033465,-0.001046,1.021313,0.024715
11842,98.683333,0.005182,0.378068,0.033827,-0.00105,1.021313,0.024715
11843,98.691667,0.010447,0.378772,0.035012,-0.001044,1.021309,0.024713
11844,98.7,0.016147,0.37913,0.035807,-0.001036,1.021315,0.024707
11845,98.708333,0.022341,0.378788,0.03612,-0.00102,1.021326,0.024713
11846,98.716667,0.027883,0.379019,0.03675,-0.001028,1.021322,0.02476
11847,98.725,0.033451,0.379399,0.037499,-0.001009,1.02132,0.024707
11848,98.733333,0.038972,0.379898,0.038236,-0.001012,1.021318,0.024707
11849,98.741667,0.044456,0.380368,0.03893,-0.001007,1.021317,0.024701
11850,98.75,0.049779,0.380858,0.03964,-0.001005,1.021316,0.024704
11851,98.758333,0.055158,0.38121,0.040236,-0.000996,1.021322,0.024704
11852,98.766667,0.060312,0.38189,0.040909,-0.000992,1.021322,0.024703
11853,98.775,0.065463,0.382658,0.041627,-0.000992,1.021322,0.024701
11854,98.783333,0.070178,0.383684,0.042632,-0.000984,1.021318,0.024698
11855,98.791667,0.07506,0.384338,0.043247,-0.000974,1.021318,0.024693
11856,98.8,0.080429,0.384574,0.043463,-0.000972,1.021325,0.024697
11857,98.808333,0.085161,0.385313,0.044025,-0.000967,1.021319,0.024687
11858,98.816667,0.089884,0.385935,0.044489,-0.000969,1.021324,0.024691
11859,98.825,0.093982,0.387321,0.045656,-0.000963,1.02133,0.024689
11860,98.833333,0.098412,0.388137,0.046185,-0.000956,1.021329,0.024688
11861,98.841667,0.103193,0.388277,0.046314,-0.000952,1.021326,0.02468
11862,98.85,0.107385,0.389089,0.046891,-0.000948,1.021329,0.024681
11863,98.858333,0.111366,0.389807,0.047297,-0.000944,1.021324,0.024682
11864,98.866667,0.115357,0.390608,0.047828,-0.000943,1.021326,0.02468
11865,98.875,0.118964,0.391414,0.04806,-0.00094,1.021332,0.024682
11866,98.883333,0.122675,0.39221,0.048634,-0.000936,1.021334,0.024676
11867,98.891667,0.126117,0.393057,0.048846,-0.000935,1.021335,0.024679
11868,98.9,0.129369,0.393608,0.049144,-0.000925,1.021339,0.024671
11869,98.908333,0.132165,0.394852,0.050141,-0.000932,1.021334,0.024675
11870,98.916667,0.135619,0.394983,0.049937,-0.000923,1.021333,0.024673
11871,98.925,0.13841,0.39574,0.050249,-0.000928,1.021332,0.024671
11872,98.933333,0.141157,0.396448,0.05057,-0.000923,1.021335,0.024671
11873,98.941667,0.143642,0.396862,0.05074,-0.000917,1.021339,0.02467
11874,98.95,0.146037,0.397712,0.051125,-0.000918,1.021342,0.024672
11875,98.958333,0.1482,0.398099,0.051338,-0.000918,1.021349,0.024673
11876,98.966667,0.150227,0.398736,0.051567,-0.000912,1.021351,0.024672
11877,98.975,0.152112,0.399241,0.051808,-0.000913,1.02134,0.024668
11878,98.983333,0.153922,0.39973,0.052048,-0.000913,1.021347,0.024669
11879,98.991667,0.155277,0.400124,0.052127,-0.000911,1.021347,0.024666
11880,99,0.156709,0.400543,0.052267,-0.000914,1.021345,0.024671
